Timestamp,FirstLanguage,MainLanguage,NowLanguage,NowLanguages2,AdditionalLanguages1,NextLanguage,PetProjectsLanguages,Learn,LearnLanguage,LearnWay,ExperienceInProgrammingYears,ExperienceInLanguageYears,AgeYears,InUA,InPrev
1/10/2020 21:26:37,С#,Так,C#,,JavaScript,C#,C#,Так,JavaScript,Онлайн-курси,2,2,38,Так,Так
1/10/2020 21:29:54,Python,Ні,,"Python, Pascal/Delphi","Python, Pascal",Pascal/Delphi,"Python, Pascal/Delphi",Ні,Python and Pascal,Книги та документацію,,,,,Ні
1/10/2020 21:31:04,Pascal/Delphi,Так,PHP,,"JavaScript, Unix Shell",PHP,,,,Книги та документацію,,3,34,Так,Ні
1/10/2020 21:32:28,JavaScript,Так,Python,,"JavaScript, Python, Unix Shell, TypeScript, T-SQL, PHP, PL-SQL",Python,"JavaScript, PHP, Python, TypeScript, Go",Так,Go,Книги та документацію,4,1,25,Так,Ні
1/10/2020 21:33:00,JavaScript,Так,JavaScript,,"JavaScript, PHP",PHP,"JavaScript, PHP",Так,JavaScript,Офлайн-курси,1,1,25,Так,Ні
1/10/2020 21:33:19,Pascal/Delphi,Так,C++,,JavaScript,Kotlin,C++,Так,Go,Книги та документацію,13,13,37,Так,Ні
1/10/2020 21:33:41,1C,Так,1C,,,Swift,1C,Ні,,Офлайн-курси,8,8,32,Так,Ні
1/10/2020 21:35:26,C,Так,Python,,JavaScript,Python,"PHP, Python",Ні,,Онлайн-курси,0.5,1,20,Так,Ні
1/10/2020 21:35:43,Pascal/Delphi,Так,C#,,"JavaScript, T-SQL",C#,,Так,JavaScript,Онлайн-курси,3,3,25,Так,Не пам'ятаю
1/10/2020 21:37:01,Java,Так,Java,,"Java, C#",Java,"Java, C#",Так,C++,Офлайн-курси,2,2,20,Так,Ні
1/10/2020 21:37:40,Java,Так,Java,,JavaScript,Java,"Java, JavaScript, C#, C++, Lisp, Prolog",Так,PHP,Офлайн-курси,0,3,19,Так,Ні
1/10/2020 21:39:36,JavaScript,Так,JavaScript,,"JavaScript, TypeScript, PHP",JavaScript,JavaScript,Ні,,Офлайн-курси,5,5,27,Так,Так
1/10/2020 21:39:45,Algol,Так,Python,,"Python, Unix Shell, C++, C",Go,"Python, Go",Так,Rust,Книги та документацію,25,6,50,Так,Так
1/10/2020 21:41:17,Pascal/Delphi,Так,Java,,TypeScript,Java,,Ні,,,8,4,31,Так,Ні
1/10/2020 21:41:25,Pascal/Delphi,Так,Java,,Unix Shell,Kotlin,"Java, TypeScript",Так,C#,Книги та документацію,4,3,24,Ні,Ні
1/10/2020 21:46:20,Basic,Так,Java,,"JavaScript, Python, Unix Shell, PHP, Go",Java,"Java, C++, Groovy",Так,Java,Онлайн-курси,25,5,47,Так,Не пам'ятаю
1/10/2020 21:47:54,Java,Так,PHP,,PHP,Java,,Ні,,,1,1,43,Так,Ні
1/10/2020 21:48:15,C++,Так,PHP,,"JavaScript, Unix Shell, Go",Go,"PHP, Go",Так,Go,Книги та документацію,4,4,24,Так,Ні
1/10/2020 21:48:51,Fortran,Ні,,"JavaScript, C#, Python, C++, C",JavaScript,C#,"Python, C++",Ні,,,5,3,31,Так,Так
1/10/2020 21:50:21,ASM,Так,T-SQL,,C#,C#,"C#, T-SQL",Так,TypeScript,Книги та документацію,15,20,45,Так,Не пам'ятаю
1/10/2020 21:50:41,C,Так,C#,,"T-SQL, C++, C",C#,C#,Так,TypeScript,Онлайн-курси,4,3,31,Так,Так
1/10/2020 21:51:34,Pascal/Delphi,Так,Ruby,,"JavaScript, Unix Shell",Ruby,Ruby,Ні,,,4,4,24,Так,Ні
1/10/2020 21:52:57,Java,Так,Java,,JavaScript,Java,"Java, Groovy",Так,Kotlin,Онлайн-курси,5,5,26,Так,Так
1/10/2020 21:55:36,Pascal,Так,Kotlin,,"Unix Shell, Java",Kotlin,"Kotlin, Go",Так,Dart,Книги та документацію,10,4,32,Ні,Так
1/10/2020 21:56:54,Python,Так,Python,,R,Python,,Ні,,Онлайн-курси,1,1,22,Так,Ні
1/10/2020 21:57:07,Java,Так,Java,,"TypeScript, Kotlin",Java,,Ні,,Книги та документацію,1,3,20,Так,Ні
1/10/2020 21:57:27,Basic,Так,1C,,T-SQL,1C,1C,Так,1C,Книги та документацію,20,15,45,Так,Ні
1/10/2020 22:03:04,C++,Так,JavaScript,,"T-SQL, C++, C#",C#,C#,Так,Java,Книги та документацію,2,1,43,Так,Ні
1/10/2020 22:03:11,C++,Так,Java,,"JavaScript, Java, Kotlin",Java,Java,Ні,Scala,Книги та документацію,8,8,29,Так,Ні
1/10/2020 22:03:16,C++,Так,Java,,"JavaScript, Java, Kotlin",Java,Java,Ні,Scala,Книги та документацію,8,8,29,Так,Ні
1/10/2020 22:07:09,Pascal/Delphi,Так,Ruby,,JavaScript,Ruby,,Ні,,Книги та документацію,3,3,43,Так,Так
1/10/2020 22:09:11,Python,Так,Python,,Java,Python,Python,Так,Go,Онлайн-курси,3,2,31,Так,Ні
1/10/2020 22:12:01,Basic,Так,1C,,"PHP, C#",C#,"PHP, 1C, Pascal/Delphi",Так,C#,Книги та документацію,30,20,49,Так,Так
1/10/2020 22:13:28,JavaScript,Так,C#,,T-SQL,C#,"JavaScript, C#, T-SQL",Ні,,Онлайн-курси,2,2,35,Так,Ні
1/10/2020 22:21:17,Basic,Так,PHP,,JavaScript,PHP,PHP,Так,Python,Онлайн-курси,12,9,35,Так,Ні
1/10/2020 22:22:16,PHP,Так,PHP,,"JavaScript, TypeScript",TypeScript,"JavaScript, PHP, TypeScript",Так,TypeScript,Онлайн-курси,7,7,29,Так,Не пам'ятаю
1/10/2020 22:22:19,C++,Так,C#,,JavaScript,Java,,Так,Java,Книги та документацію,0,1,21,Так,Ні
1/10/2020 22:23:02,Basic,Так,C++,,"JavaScript, T-SQL, C#",C++,"JavaScript, C#, C++, T-SQL",Ні,,Книги та документацію,15,10,,Так,Ні
1/10/2020 22:24:19,Pascal/Delphi,Так,JavaScript,,TypeScript,JavaScript,JavaScript,Так,Go,Онлайн-курси,2,3,22,Так,Ні
1/10/2020 22:26:36,Java,Так,JavaScript,,TypeScript,JavaScript,"JavaScript, TypeScript",Ні,,Офлайн-курси,3,2,,Так,Ні
1/10/2020 22:30:44,Java,Так,Java,,JavaScript,Java,Java,Так,JavaScript,Онлайн-курси,2,1,34,Так,Ні
1/10/2020 22:36:29,JavaScript,Так,Ruby,,"JavaScript, Go",Ruby,Ruby,Так,Go,Книги та документацію,5,5,40,Так,Не пам'ятаю
1/10/2020 22:38:01,Python,Ні,,"JavaScript, C#, Python, C++","PHP, C++",JavaScript,"Java, JavaScript, PHP, Python",Так,Pascal/Delphi,Онлайн-курси,1,1,18,Так,Ні
1/10/2020 22:38:10,Python,Ні,,"JavaScript, C#, Python, C++","PHP, C++",JavaScript,"Java, JavaScript, PHP, Python",Так,Pascal/Delphi,Онлайн-курси,1,1,18,Так,Ні
1/10/2020 22:41:17,JavaScript,Ні,,"JavaScript, PHP",,PHP,PHP,Так,Python,Книги та документацію,2,2,,Так,Ні
1/10/2020 22:42:58,Pascal/Delphi,Так,Kotlin,,"Python, Unix Shell, Java, C++, C, Go, Ruby, Scala",Rust,"Java, Kotlin, Rust",Так,C#,Книги та документацію,3,2,23,Так,Так
1/10/2020 22:43:55,C,Так,C++,,C#,JavaScript,,Так,Html ,Онлайн-курси,,1,19,Так,Ні
1/10/2020 22:46:43,PHP,Так,Coldfusion,,"JavaScript, Java",Python,,Ні,,Книги та документацію,10,6,34,Ні,Ні
1/10/2020 22:48:58,PHP,Так,JavaScript,,"PHP, PL-SQL",Kotlin,"JavaScript, PHP",Так,Kotlin,Книги та документацію,5,2,25,Так,Ні
1/10/2020 22:52:03,Basic,Так,PHP,,JavaScript,PHP,PHP,Так,JavaScript,Книги та документацію,2,3,34,Так,Не пам'ятаю
1/10/2020 22:54:04,C++,Так,PHP,,"JavaScript, Python, TypeScript, PHP",PHP,"JavaScript, C#, PHP, C++",Так,Java,Онлайн-курси,2,1,19,Так,Ні
1/10/2020 22:54:05,Basic,Так,Java,,"JavaScript, PL-SQL",Java,"Java, Scala",Так,Scala,Книги та документацію,4,4,38,Так,Так
1/10/2020 22:55:24,Pascal/Delphi,Так,PHP,,"JavaScript, Unix Shell, PL-SQL, Ruby",Java,,Так,Java,Книги та документацію,16,12,37,Так,Не пам'ятаю
1/10/2020 22:57:51,Erlang,Так,Erlang,,"JavaScript, T-SQL",Erlang,,Так,Go,Книги та документацію,12,10,33,Так,Ні
1/10/2020 22:58:56,C,Так,T-SQL,,"JavaScript, Python, C#, R",Python,,Ні,,Онлайн-курси,3,1,19,Так,Ні
1/10/2020 22:59:51,Java,Так,Java,,TypeScript,Java,Java,Ні,,Онлайн-курси,5,5,33,Так,Так
1/10/2020 23:00:42,Basic,Так,C#,,"Java, Objective-C",C#,C#,Ні,,Книги та документацію,10,8,33,Так,Ні
1/10/2020 23:04:40,Java,Так,Kotlin,,Java,Kotlin,"Java, Kotlin",Так,Go,Онлайн-курси,1,1,21,Так,Ні
1/10/2020 23:07:45,Pascal/Delphi,Так,JavaScript,,"Python, Unix Shell",Python,"JavaScript, Python",Так,Rust,Книги та документацію,3,3,24,Так,Так
1/10/2020 23:09:01,C++,Так,Java,,JavaScript,Java,"Java, Kotlin",Так,Python,Книги та документацію,3,2,22,Так,Ні
1/10/2020 23:09:55,Pascal/Delphi,Так,C#,,JavaScript,TypeScript,,Ні,,Книги та документацію,1,1,20,Так,Ні
1/10/2020 23:10:47,C++,Так,Swift,,Objective-C,Swift,Swift,Так,Python,Онлайн-курси,5,3,32,Ні,Так
1/10/2020 23:14:25,PHP,Так,PHP,,"JavaScript, TypeScript",PHP,PHP,Ні,,Офлайн-курси,4,4,31,Так,Ні
1/10/2020 23:15:09,PHP,Так,PHP,,"JavaScript, T-SQL",PHP,"PHP, Basic",Так,Java,Офлайн-курси,17,5,39,Так,Ні
1/10/2020 23:15:21,Pascal/Delphi,Так,Java,,"JavaScript, TypeScript",Java,"Java, TypeScript",Ні,,Онлайн-курси,2,3,21,Так,Так
1/10/2020 23:20:35,Basic,Так,Java,,PL-SQL,Java,Java,Так,Dart,Книги та документацію,22,10,45,Так,Не пам'ятаю
1/10/2020 23:22:09,1C,Так,1C,,,1C,1C,Так,PHP,Онлайн-курси,6,6,27,Так,Так
1/10/2020 23:22:44,Java,Так,Python,,"Python, Unix Shell",Python,Python,Ні,,Онлайн-курси,4,1,30,Так,Ні
1/10/2020 23:29:32,C++,Так,1C,,"JavaScript, C#",C#,C#,Так,Java,Онлайн-курси,4,3,24,Так,Ні
1/10/2020 23:29:36,C++,Так,Java,,"JavaScript, Java, Kotlin",Java,Java,Так,JavaScript,Онлайн-курси,1,1,21,Так,Ні
1/10/2020 23:30:59,Java,Так,Java,,"JavaScript, TypeScript",Java,,Ні,,Книги та документацію,1,1,30,Так,Ні
1/10/2020 23:34:24,Pascal/Delphi,Так,JavaScript,,"JavaScript, TypeScript",TypeScript,"JavaScript, TypeScript",Так,Java,Онлайн-курси,1.5,1.5,24,Так,Ні
1/10/2020 23:34:34,Pascal/Delphi,Так,JavaScript,,"JavaScript, TypeScript",TypeScript,"JavaScript, TypeScript",Так,Java,Онлайн-курси,1.5,1.5,24,Так,Ні
1/10/2020 23:36:07,С#,Так,Java,,"JavaScript, Unix Shell",Java,Java,Так,Dart,Онлайн-курси,3,3,30,Так,Ні
1/10/2020 23:36:24,Pascal/Delphi,Ні,,"C#, C++","JavaScript, Python",C#,"C#, C++",Так,Swift,Онлайн-курси,2,1,18,Так,Ні
1/10/2020 23:37:55,Python,Так,R,,Python,Erlang,1C,Ні,Julia,Онлайн-курси,12,6,32,Так,Не пам'ятаю
1/10/2020 23:38:26,Java,Так,Java,,JavaScript,Java,,,,Офлайн-курси,1,1,24,Так,Ні
1/10/2020 23:39:54,JavaScript,Так,PHP,,JavaScript,PHP,,Ні,,,4,4,37,Так,Ні
1/10/2020 23:44:56,Python,Так,Python,,Unix Shell,PHP,Python,Ні,,Книги та документацію,,,,Так,Ні
1/10/2020 23:50:39,C,Так,Python,,JavaScript,Python,"C#, Python",Ні,,Книги та документацію,2,2,22,Так,Ні
1/10/2020 23:50:50,С#,Так,C#,,"C++, C#",C++,C#,Ні,C++,Книги та документацію,0,2,21,Так,Ні
1/10/2020 23:52:53,C,Так,С/Al,,"JavaScript, C#",Swift,,Так,Al,Книги та документацію,3,2,30,Так,Так
1/10/2020 23:58:14,Pascal/Delphi,Так,JavaScript,,"Python, TypeScript",JavaScript,Python,Так,Python,Онлайн-курси,1,1,40,Так,Ні
1/10/2020 23:59:56,Python,Так,Python,,"JavaScript, Python, Unix Shell",JavaScript,"JavaScript, Python",Так,TypeScript,Офлайн-курси,2,2,,Так,Ні
1/11/2020 0:00:46,Python,Так,Python,,"Unix Shell, ansible",Python,Python,Ні,,Книги та документацію,1,1,24,Так,Ні
1/11/2020 0:01:18,PHP,Так,PHP,,JavaScript,PHP,PHP,Ні,,Книги та документацію,3,3,22,Так,Ні
1/11/2020 0:01:55,PHP,Так,Java,,Kotlin,Kotlin,"Java, Kotlin",Ні,,Онлайн-курси,8,5,29,Так,Ні
1/11/2020 0:02:15,Pascal/Delphi,Так,JavaScript,,,TypeScript,,Так,TypeScript,Онлайн-курси,11,5,29,Так,Так
1/11/2020 0:02:31,C,Так,C++,,C++,Java,C++,Так,Java,Офлайн-курси,1,0.5,16,Так,Ні
1/11/2020 0:04:47,Java,Так,Kotlin,,"Java, Swift",Kotlin,"Java, Python, Kotlin",Ні,,Книги та документацію,4,2,23,Так,Ні
1/11/2020 0:05:56,C,Так,Python,,JavaScript,Python,Python,Так,JavaScript,Книги та документацію,,1,28,Так,Ні
1/11/2020 0:06:17,Pascal/Delphi,Так,T-SQL,,1М,MDX,"1C, T-SQL",Ні,,Онлайн-курси,21,14,41,Так,Ні
1/11/2020 0:06:31,Python,Так,Go,,"Python, Unix Shell",Go,Go,Ні,,Офлайн-курси,10,1,37,Так,Ні
1/11/2020 0:06:55,JavaScript,Так,JavaScript,,,TypeScript,"JavaScript, Python, TypeScript",Так,Go,Книги та документацію,5,5,23,Так,Не пам'ятаю
1/11/2020 0:08:48,PHP,Так,PHP,,"JavaScript, Unix Shell",JavaScript,"JavaScript, C#",Так,C#,Онлайн-курси,1.8,1.8,21,Так,Не пам'ятаю
1/11/2020 0:17:42,Pascal/Delphi,Так,C#,,"JavaScript, Python, Java",C#,Python,Ні,,Книги та документацію,3,1,36,Так,Не пам'ятаю
1/11/2020 0:17:45,C++,Так,C++,,"Python, Unix Shell",C++,"JavaScript, Python, C++",Так,C#,Книги та документацію,1,1,20,Так,Ні
1/11/2020 0:19:20,Java,Так,Java,,"Java, C++",Python,"Java, C++",Так,Python,Офлайн-курси,1,0.5,19,Так,Ні
1/11/2020 0:19:50,Python,Ні,,"JavaScript, C#, PL-SQL, Basic",,C#,,,,Книги та документацію,3,1,23,Так,Ні
1/11/2020 0:20:19,Basic,Так,C++,,C#,C++,C++,Ні,,Книги та документацію,,,40,Так,Ні
1/11/2020 0:21:33,Swift,Так,Swift,,Objective-C,Swift,Swift,Ні,,,2,2,28,Так,Ні
1/11/2020 0:22:39,PHP,Так,JavaScript,,TypeScript,TypeScript,,Ні,,Онлайн-курси,4,3,30,Так,Ні
1/11/2020 0:24:32,АЛМИР,Так,Python,,Go,Python,D,Так,Rust,Книги та документацію,30,10,56,Так,Не пам'ятаю
1/11/2020 0:25:05,PHP,Так,JavaScript,,"Unix Shell, TypeScript",TypeScript,"JavaScript, PHP, Python, TypeScript",Так,Go,Онлайн-курси,13,5,32,Так,Ні
1/11/2020 0:26:09,C++,Ні,,C++,,Pascal/Delphi,,Ні,,Книги та документацію,15,15,57,Так,Ні
1/11/2020 0:26:12,Ruby,Так,JavaScript,,"TypeScript, T-SQL, PHP",JavaScript,"JavaScript, PHP",Так,Python,Книги та документацію,10,3,35,Так,Ні
1/11/2020 0:32:21,Java,Так,Java,,,Java,Java,Так,TypeScript,Книги та документацію,1,1,32,Так,Ні
1/11/2020 0:32:26,Java,Так,Java,,,Java,Java,Так,TypeScript,Книги та документацію,1,1,32,Так,Ні
1/11/2020 0:33:03,C++,Так,Kotlin,,"Java, C++",Kotlin,,Так,Swift,Книги та документацію,8,3,32,Так,Ні
1/11/2020 0:33:42,JavaScript,Так,C++,,.net,C++,C++,Ні,,Онлайн-курси,3,3,16,Так,Ні
1/11/2020 0:36:59,Pascal/Delphi,Так,C#,,JavaScript,JavaScript,"JavaScript, C#",Так,Java,Книги та документацію,10,10,28,Так,Не пам'ятаю
1/11/2020 0:37:30,Basic,Так,C#,,Java,C#,"Java, C#",Так,Kotlin,Книги та документацію,15,3,45,Так,Ні
1/11/2020 0:37:42,Pascal/Delphi,Так,C#,,"Java, C#",C#,Java,Так,JavaScript,Онлайн-курси,1,1,18,Так,Ні
1/11/2020 0:38:17,С#,Так,C#,,"C++, C",C#,"C#, C++",Так,C++,Книги та документацію,1,2,24,Так,Ні
1/11/2020 0:40:24,C++,Ні,,"C#, C++",,C++,"C#, C++",Так,Java,Книги та документацію,1,1,22,Так,Ні
1/11/2020 0:43:36,Pascal/Delphi,Так,JavaScript,,Unix Shell,JavaScript,,Ні,,Книги та документацію,5,5,24,Так,Так
1/11/2020 0:47:56,Pascal/Delphi,Так,1C,,JavaScript,1C,,Ні,,Офлайн-курси,4,4,27,Так,Ні
1/11/2020 0:47:57,Pascal/Delphi,Так,JavaScript,,HTML/CSS,Python,,Ні,,Офлайн-курси,,,,Так,Ні
1/11/2020 0:49:36,Pascal/Delphi,Так,Java,,"JavaScript, TypeScript",TypeScript,"Java, PL-SQL",Так,TypeScript,Книги та документацію,20,20,52,Ні,Ні
1/11/2020 0:50:33,Pascal/Delphi,Так,C#,,TypeScript,C#,C#,Ні,,Онлайн-курси,2,2,21,Так,Ні
1/11/2020 0:51:34,,Так,Kotlin,,"Java, T-SQL",Kotlin,Kotlin,Так,JavaScript,Книги та документацію,6,2,42,Так,Так
1/11/2020 0:55:52,Pascal/Delphi,Так,JavaScript,,"Python, Java, PHP, C++",PHP,"Java, JavaScript, PHP",Так,C#,Офлайн-курси,1,1,20,Так,Ні
1/11/2020 0:55:55,Java,Так,Java,,"TypeScript, PL-SQL",Java,Java,Так,Scala,Офлайн-курси,2,4,22,Так,Ні
1/11/2020 0:57:33,С#,Так,Swift,,Objective-C,Swift,"JavaScript, C#, Swift, T-SQL, Objective-C",Ні,,Книги та документацію,3,2,25,Так,Так
1/11/2020 0:58:29,Python,Так,Python,,Python,Python,,Так,C++,Онлайн-курси,,,,,
1/11/2020 0:59:49,C++,Так,Python,,Не використовую,Це залежить,Python,Ні,,Онлайн-курси,1,2,21,Так,Не пам'ятаю
1/11/2020 1:00:06,C++,Так,C++,,C,C++,"C++, C",Ні,,Онлайн-курси,1,1,20,Так,Ні
1/11/2020 1:02:55,PHP,Так,TypeScript,,"JavaScript, TypeScript",TypeScript,"JavaScript, TypeScript",Ні,,Книги та документацію,5,3,31,Так,Ні
1/11/2020 1:04:25,Pascal/Delphi,Так,JavaScript,,TypeScript,Java,"Java, JavaScript, C#, PHP, C++, TypeScript",Так,Python,Книги та документацію,5,3,27,Ні,Ні
1/11/2020 1:07:58,Pascal/Delphi,Так,Python,,"Python, C, Objective-C",Python,,Ні,,Онлайн-курси,20,5,41,Так,Ні
1/11/2020 1:10:04,Java,Так,JavaScript,,"TypeScript, Java",TypeScript,"JavaScript, TypeScript, Apex",Так,Java,Книги та документацію,3,3,27,Так,Ні
1/11/2020 1:13:16,JavaScript,Так,JavaScript,,TypeScript,Python,JavaScript,Так,Python,Онлайн-курси,1,1,24,Так,Ні
1/11/2020 1:13:55,Pascal/Delphi,Ні,,"JavaScript, Python, C++, Pascal/Delphi","Unix Shell, PHP, C#, Objective-C, Ruby, Swift",Python,"Python, C++",Ні,,Книги та документацію,8,2,27,Ні,Ні
1/11/2020 1:17:50,JavaScript,Так,JavaScript,,PHP,JavaScript,,Ні,,,0,0,32,Так,Ні
1/11/2020 1:18:03,Python,Так,Python,,JavaScript,PHP,,Так,PHP,Онлайн-курси,2,1,31,Так,Ні
1/11/2020 1:19:11,С#,Так,Ruby,,JavaScript,Ruby,"JavaScript, C#, Ruby",Ні,,Книги та документацію,4,2,30,Так,Так
1/11/2020 1:19:47,JavaScript,Так,JavaScript,,"TypeScript, Clojure",TypeScript,"JavaScript, TypeScript",Так,Dart,Офлайн-курси,3,3,28,Так,Ні
1/11/2020 1:21:50,Pascal/Delphi,Так,Ruby,,"JavaScript, Unix Shell, PL-SQL, Go",Erlang,Ruby,Так,Go,Онлайн-курси,11,8,32,Так,Так
1/11/2020 1:22:38,Pascal/Delphi,Так,JavaScript,,"Unix Shell, TypeScript, T-SQL",Kotlin,"JavaScript, C#",Так,Kotlin,Книги та документацію,2,1,22,Так,Не пам'ятаю
