Timestamp,FirstLanguage,MainLanguage,NowLanguage,NowLanguages2,AdditionalLanguages1,NextLanguage,PetProjectsLanguages,Learn,LearnLanguage,LearnWay,ExperienceInProgramming,ExperienceInLanguage,AgeYears,InUA,InPrev
1/17/2017 13:08:28,Pascal/Delphi,Да,Scala,,"Java, Unix Shell",Scala,Scala,Да,Python,Книги и документацию,10+,<1,32,Да,Да
1/17/2017 13:09:06,C++,Да,Swift,,"Ruby, Objective-C",Swift,Swift,Да,Objective-C,Онлайн-курсы,2,2,24,Да,Нет
1/17/2017 13:09:19,Basic,Да,1C,,Java,Java,1C,Да,Java,Книги и документацию,10+,10+,42,Да,Нет
1/17/2017 13:09:34,Java,Да,JavaScript,,"Python, C++, Ruby, Perl, Unix Shell",JavaScript,"JavaScript, Python, C++, Ruby, C",Да,Rust,Книги и документацию,10+,6,23,Да,Нет
1/17/2017 13:09:46,C++,Да,Java,,"PL-SQL, Unix Shell",Java,,Да,Python,Книги и документацию,9,2,32,Да,Нет
1/17/2017 13:09:51,Pascal/Delphi,Да,Java,,Java,Java,,Да,Python,Книги и документацию,5,5,27,Да,Нет
1/17/2017 13:09:55,Pascal/Delphi,Да,Ruby,,"JavaScript, CoffeeScript",Ruby,"JavaScript, PHP, Ruby",Да,Java,Книги и документацию,6,4,26,Да,Нет
1/17/2017 13:10:10,Pascal/Delphi,Да,Java,,"JavaScript, Ruby",Java,"Java, Ruby",Да,Scala,Книги и документацию,1,1,35,Да,Нет
1/17/2017 13:10:16,Pascal/Delphi,Да,PHP,,JavaScript,PHP,,Да,Python,Онлайн-курсы,9,9,32,Да,Нет
1/17/2017 13:10:29,C++,Да,Python,,C++,C++,C++,Да,C++,Книги и документацию,4,2,28,Да,Нет
1/17/2017 13:10:41,Java,Да,Java,,JavaScript,PHP,,Да,Python,Книги и документацию,<1,<1,30,Да,Нет
1/17/2017 13:10:48,Basic,Да,JavaScript,,JavaScript,JavaScript,JavaScript,Да,C#,Онлайн-курсы,1,1,32,Да,Нет
1/17/2017 13:10:54,C,Да,Ruby,,"JavaScript, Apex",JavaScript,"Java, JavaScript, Ruby",Да,C#,Книги и документацию,3,1,26,Нет,Не помню
1/17/2017 13:11:07,Pascal/Delphi,Нет,C#,,JavaScript,C#,,Да,Python,Книги и документацию,4,4,26,Да,Не помню
1/17/2017 13:11:09,Pascal/Delphi,Да,1C,,PHP,Ruby,,Да,Ruby,Книги и документацию,1,1,22,Да,Нет
1/17/2017 13:11:10,C++,Да,Swift,,"C++, Objective-C, C, Swift, Unix Shell",Swift,C++,Да,Python,Книги и документацию,2,<1,22,Да,Не помню
1/17/2017 13:11:21,Pascal/Delphi,Да,JavaScript,,"PHP, Clojure",JavaScript,"JavaScript, Erlang, Go, Clojure",Да,Go,Книги и документацию,5,1,30,Да,Нет
1/17/2017 13:11:21,Pascal/Delphi,Да,C#,,"JavaScript, Python, T-SQL",C#,,Да,Python,Книги и документацию,5,5,26,Да,Не помню
1/17/2017 13:11:27,JavaScript,Да,Python,,"JavaScript, Python, T-SQL, CoffeeScript",Python,Python,Да,Go,Книги и документацию,2,2,31,Да,Не помню
1/17/2017 13:11:39,C++,Да,PHP,,JavaScript,C#,,Да,Python,Онлайн-курсы,1,1,,Да,Нет
1/17/2017 13:11:40,PHP,Да,PHP,,"JavaScript, Go",JavaScript,,Да,Python,Книги и документацию,5,5,40,Да,Да
1/17/2017 13:11:47,Pascal/Delphi,Да,C#,,"Java, C#, JavaScript",C#,C#,Нет,,Онлайн-курсы,5,4,30,Да,Нет
1/17/2017 13:12:13,JavaScript,Да,JavaScript,,PHP,PHP,"JavaScript, PHP",Да,Python,Книги и документацию,4,4,28,Да,Нет
1/17/2017 13:12:28,Pascal/Delphi,Да,C++,,"JavaScript, PHP, C, Unix Shell",C++,"JavaScript, C++, Go",Да,Go,Книги и документацию,10+,10+,37,Да,Нет
1/17/2017 13:12:35,C++,Да,Java,,"JavaScript, Unix Shell",Java,"Java, JavaScript",Нет,,Онлайн-курсы,2,2,27,Да,Нет
1/17/2017 13:12:38,Pascal/Delphi,Да,JavaScript,,C#,JavaScript,,Нет,,,5,2,25,Да,Нет
1/17/2017 13:13:32,Basic,Нет,Python,,JavaScript,Ruby,Python,Нет,PHP,Офлайн-курсы,3,1,34,Да,Нет
1/17/2017 13:13:55,Java,Да,Python,,,Python,,Нет,,,2,2,25,Да,Не помню
1/17/2017 13:14:20,Java,Да,Java,,JavaScript,Java,"Java, JavaScript",Нет,,Онлайн-курсы,2,2,24,Да,Да
1/17/2017 13:14:28,Pascal/Delphi,Да,Java,,JavaScript,Java,"Java, JavaScript",Нет,,Книги и документацию,1,1,21,Да,Нет
1/17/2017 13:14:29,Pascal/Delphi,Да,PHP,,JavaScript,JavaScript,"JavaScript, PHP",Да,JavaScript,Книги и документацию,1,<1,25,Да,Да
1/17/2017 13:14:31,Basic,Да,Pascal/Delphi,,"JavaScript, PHP, T-SQL",Java,,Да,Java,Книги и документацию,10+,10+,39,Да,Да
1/17/2017 13:14:32,Basic,Да,C#,,"JavaScript, T-SQL",C#,C#,Нет,,Книги и документацию,5,6,26,Да,Нет
1/17/2017 13:15:24,C++,Да,C++,,"Python, C, Perl, Unix Shell",Python,C++,Нет,,Онлайн-курсы,5,3,25,Нет,Нет
1/17/2017 13:15:25,C#,Нет,C#,,JavaScript,C#,"C#, JavaScript",Да,JavaScript,Книги и документацию,<1,2,27,Да,Да
1/17/2017 13:15:40,Basic,Да,Python,,"Java, JavaScript, PHP, Python, C++, Unix Shell",Pascal/Delphi,Pascal/Delphi,Нет,,Книги и документацию,10+,10+,42,Да,Да
1/17/2017 13:15:44,C++,Да,C#,,JavaScript,C#,"C#, JavaScript",Да,Typescript,Книги и документацию,<1,<1,22,Да,Нет
1/17/2017 13:15:55,Basic,Нет,Python,,"Java, C++",Go,"Java, C#, Python",Да,Go,Книги и документацию,2,<1,19,Да,Не помню
1/17/2017 13:16:19,Perl,Нет,Python,,"Java, C++, Perl",Python,,Да,Java,Книги и документацию,10+,2,49,Нет,Нет
1/17/2017 13:16:26,PHP,Да,PHP,,JavaScript,PHP,PHP,Нет,,Онлайн-курсы,4,4,30,Да,Не помню
1/17/2017 13:16:26,Basic,Да,Scala,,Java,Scala,Java,Да,Scala,Книги и документацию,<1,<1,19,Да,Нет
1/17/2017 13:16:28,C,Да,Java,,"Java, JavaScript",Java,Java,Нет,,Книги и документацию,3,3,22,Да,Да
1/17/2017 13:16:46,Pascal/Delphi,Да,PHP,,JavaScript,PHP,,Да,JavaScript,Офлайн-курсы,5,5,,Да,Не помню
1/17/2017 13:17:19,C++,Да,PHP,,"Java, JavaScript",Java,"Java, JavaScript, PHP",Да,Java,Книги и документацию,7,7,30,Да,Не помню
1/17/2017 13:17:32,Pascal/Delphi,Да,Python,,"JavaScript, Unix Shell",Python,"Python, Emacs Lisp",Нет,,Книги и документацию,2,2,20,Да,Да
1/17/2017 13:17:54,Pascal/Delphi,Да,C#,,"JavaScript, T-SQL",C#,"C#, PHP",Да,Swift,Онлайн-курсы,3,2,22,Да,Да
1/17/2017 13:18:35,PHP,Да,PHP,,"JavaScript, PHP, Pascal/Delphi, Unix Shell",JavaScript,"JavaScript, PHP",Да,Java,Книги и документацию,8,8,35,Да,Нет
1/17/2017 13:18:41,VBA,Да,JavaScript,,Java,JavaScript,"Java, JavaScript",Нет,,Книги и документацию,<1,<1,24,Да,Нет
1/17/2017 13:18:45,Python,Нет,Python,,Java,Python,Python,Да,JavaScript,Книги и документацию,,3,29,Да,Да
1/17/2017 13:19:08,Pascal/Delphi,Да,JavaScript,,,JavaScript,JavaScript,Нет,JavaScript,Онлайн-курсы,1,<1,23,Да,Не помню
1/17/2017 13:19:33,Python,Да,JavaScript,,Python,Python,"JavaScript, Python",Да,Julia,Онлайн-курсы,1,1,20,Да,Не помню
1/17/2017 13:19:41,Pascal/Delphi,Да,Elixir,,PHP,Elixir,"JavaScript, PHP, Elixir",Нет,,,5,1,24,Да,Да
1/17/2017 13:19:48,Pascal/Delphi,Да,C#,,"Java, JavaScript, T-SQL",Java,"Java, C#, T-SQL",Нет,,Книги и документацию,10+,8,37,Да,Не помню
1/17/2017 13:19:53,Pascal/Delphi,Да,C++,,"Python, Go, Unix Shell",Rust,Rust,Нет,,Книги и документацию,8,8,31,Да,Не помню
1/17/2017 13:20:18,Pascal/Delphi,Да,Java,,C++,Java,"C#, JavaScript",Нет,,,<1,<1,21,Да,Нет
1/17/2017 13:20:27,Basic,Нет,Python,,JavaScript,JavaScript,"JavaScript, Python",Да,JavaScript,Книги и документацию,1,1,38,Да,Да
1/17/2017 13:20:32,Basic,Да,JavaScript,,PHP,JavaScript,,Нет,,Онлайн-курсы,3,2,26,Да,Нет
1/17/2017 13:20:38,Basic,Да,TypeScript,,JavaScript,JavaScript,"JavaScript, Python, Ruby",Да,Java,Онлайн-курсы,4,1,28,Да,Не помню
1/17/2017 13:20:40,ASM,Да,Java,,Swift,PHP,Java,Да,PHP,Книги и документацию,10+,5,44,Да,Да
1/17/2017 13:21:25,Basic,Да,C#,,JavaScript,C#,"JavaScript, Python, Ruby",Да,JavaScript,Книги и документацию,10+,10+,45,Да,Нет
1/17/2017 13:21:42,Pascal/Delphi,Да,Java,,"Scala, PL-SQL, Unix Shell, Tibco BW",Java,"Java, Scala, PL-SQL, Tibco BW",Да,Scala,Офлайн-курсы,6,3,42,Да,Да
1/17/2017 13:21:53,Pascal/Delphi,Да,C++,,Python,C++,C++,Да,Python,Книги и документацию,,8,32,Да,Не помню
1/17/2017 13:21:55,Basic,Да,JavaScript,,C#,JavaScript,"C#, JavaScript",Нет,,Книги и документацию,,3,32,Да,Не помню
1/17/2017 13:22:10,Java,Да,Java,,Groovy,Java,Java,Да,Python,Онлайн-курсы,1,1,24,Да,Нет
1/17/2017 13:22:25,Pascal/Delphi,Да,C,,"C++, Unix Shell",C,Java,Да,Python,Книги и документацию,7,7,29,Да,Не помню
1/17/2017 13:22:55,C++,Да,JavaScript,,,JavaScript,,Нет,,Офлайн-курсы,3,1,25,Да,Нет
1/17/2017 13:23:06,Pascal/Delphi,Да,C#,,JavaScript,C#,C#,Да,JavaScript,Онлайн-курсы,<1,2,19,Да,Нет
1/17/2017 13:23:15,Basic,Да,C,,Python,C,Python,Да,Python,Онлайн-курсы,9,9,38,Да,Нет
1/17/2017 13:23:16,C,Да,Ruby,,JavaScript,Ruby,"JavaScript, Ruby",Да,Elixir,Онлайн-курсы,<1,<1,20,Да,Нет
1/17/2017 13:23:25,Pascal/Delphi,Да,C#,,JavaScript,C#,C#,Нет,,Онлайн-курсы,3,2,23,Да,Нет
1/17/2017 13:23:32,JavaScript,Да,JavaScript,,JavaScript,JavaScript,JavaScript,Да,JavaScript,Книги и документацию,3,2,26,Да,Нет
1/17/2017 13:23:48,C++,Да,C++,,"C, Unix Shell",C++,C++,Нет,,Книги и документацию,10+,10+,30,Да,Да
1/17/2017 13:23:51,Java,Да,C#,,"Java, C#, PL-SQL",Java,Java,Да,C#,Офлайн-курсы,3,<1,29,Да,Нет
1/17/2017 13:23:48,Python,Да,Python,,Go,Python,Java,Да,Go,Книги и документацию,7,3,26,Нет,Нет
1/17/2017 13:24:12,JavaScript,Да,JavaScript,,,JavaScript,JavaScript,Нет,,,<1,<1,29,Да,Нет
1/17/2017 13:24:21,Pascal/Delphi,Да,PHP,,JavaScript,PHP,"JavaScript, PHP",Нет,,Онлайн-курсы,5,5,25,Да,Да
1/17/2017 13:25:00,Pascal/Delphi,Да,Java,,"JavaScript, Python",Java,,Да,C++,Книги и документацию,3,3,25,Да,Да
1/17/2017 13:25:00,C,Да,JavaScript,,Typescript,JavaScript,"C#, JavaScript",Нет,Java,Книги и документацию,6,3,27,Да,Не помню
1/17/2017 13:25:14,Java,Нет,Java,,PHP,PHP,,Да,JavaScript,Книги и документацию,5,1,,Да,Нет
1/17/2017 13:25:22,1C,Да,JavaScript,,"C#, JavaScript, T-SQL",C#,"C#, JavaScript",Нет,,Книги и документацию,10+,3,32,Да,Не помню
1/17/2017 13:25:28,C#,Да,PHP,,"JavaScript, Unix Shell",PHP,"JavaScript, PHP",Да,Python,Книги и документацию,4,4,25,Да,Нет
1/17/2017 13:25:29,C++,Да,Java,,"JavaScript, C++, Unix Shell",Java,Java,Да,Python,Книги и документацию,5,5,33,Да,Не помню
1/17/2017 13:25:31,Python,Да,C#,,"JavaScript, Python",Python,Python,,,Книги и документацию,2,2,28,Нет,Нет
1/17/2017 13:25:37,Ruby,Да,Ruby,,JavaScript,Ruby,,Да,JavaScript,Онлайн-курсы,<1,<1,30,Да,Нет
1/17/2017 13:26:09,Basic,Да,PHP,,"JavaScript, Python",Scala,"JavaScript, PHP, Python",Да,Scala,Книги и документацию,9,9,35,Да,Не помню
1/17/2017 13:26:16,Basic,Нет,C++,,Lua,C++,,Нет,,Книги и документацию,10+,<1,31,Да,Нет
1/17/2017 13:26:17,Pascal/Delphi,Да,Java,,JavaScript,Scala,"Java, JavaScript",Да,Scala,Книги и документацию,<1,<1,24,Да,Нет
1/17/2017 13:26:51,PHP,Да,Go,,"PHP, Python, Objective-C, Unix Shell",Go,"PHP, Python, Go",Да,Swift,Книги и документацию,10+,<1,31,Да,Да
1/17/2017 13:26:53,Pascal/Delphi,Да,PHP,,"JavaScript, PHP, PL-SQL",PHP,"C#, PHP, C++",Да,Python,Книги и документацию,2,1,22,Да,Да
1/17/2017 13:27:01,JavaScript,Да,JavaScript,,"C#, Python, CoffeeScript",Python,JavaScript,Да,C#,Онлайн-курсы,3,2,26,Да,Нет
1/17/2017 13:27:29,Pascal/Delphi,Да,C#,,JavaScript,C#,"C#, JavaScript, C++",Да,JavaScript,Онлайн-курсы,2,2,23,Да,Не помню
1/17/2017 13:27:50,C++,Да,PHP,,JavaScript,Java,"Java, PHP",Да,Java,Книги и документацию,6,6,30,Нет,Нет
1/17/2017 13:28:42,C++,Да,Java,,Scala,Java,Java,Да,Scala,,2,2,30,Да,Да
1/17/2017 13:28:49,Pascal/Delphi,Да,JavaScript,,"PHP, T-SQL",JavaScript,"JavaScript, PHP",Да,Python,Книги и документацию,2,1,27,Да,Нет
1/17/2017 13:28:55,Pascal/Delphi,Да,Java,,JavaScript,Java,,Нет,,,,10+,42,Да,Не помню
1/17/2017 13:29:09,Basic,Да,T-SQL,,DAX,T-SQL,нет,Да,Power Query (M language),Онлайн-курсы,10+,10+,40,Да,Нет
1/17/2017 13:29:53,PHP,Да,PHP,,JavaScript,PHP,PHP,Да,Python,Книги и документацию,2,2,24,Да,Нет
1/17/2017 13:29:57,Basic,Да,PHP,,"JavaScript, Ruby",Ruby,"PHP, Ruby",Да,Go,Книги и документацию,2,2,24,Да,Нет
1/17/2017 13:30:59,Basic,Да,Objective-C,,Swift,Swift,"Objective-C, Swift",Нет,,Книги и документацию,2,2,31,Да,Нет
1/17/2017 13:31:05,Pascal/Delphi,Да,PHP,,JavaScript,PHP,PHP,Да,Go,Онлайн-курсы,10+,8,31,Да,Да
1/17/2017 13:31:14,Pascal/Delphi,Да,Python,,PHP,Python,Python,Нет,,Книги и документацию,6,2,33,Да,Нет
1/17/2017 13:31:20,Pascal/Delphi,Да,JavaScript,,"Java, JavaScript",Java,"Java, JavaScript",Да,Go,Онлайн-курсы,7,2,29,Да,Да
1/17/2017 13:31:23,Pascal/Delphi,Да,JavaScript,,"Java, JavaScript",Java,"Java, JavaScript",Да,Go,Онлайн-курсы,7,2,29,Да,Да
1/17/2017 13:31:26,Pascal/Delphi,Да,PHP,,"Java, JavaScript, Objective-C",PHP,"Java, PHP, Objective-C",Нет,C#,Офлайн-курсы,6,6,29,Да,Нет
1/17/2017 13:31:40,Python,Да,Python,,"PL-SQL, T-SQL",Java,Python,Да,Java,Онлайн-курсы,<1,<1,31,Да,Нет
1/17/2017 13:31:51,PHP,Да,PHP,,JavaScript,PHP,"JavaScript, PHP",Нет,,Онлайн-курсы,,7,34,Да,Нет
1/17/2017 13:32:19,JavaScript,Да,JavaScript,,,JavaScript,,Нет,,Онлайн-курсы,<1,<1,29,Да,Нет
1/17/2017 13:32:20,Basic,Да,C#,,"C#, JavaScript",C#,C#,Да,Swift,Книги и документацию,8,4,32,Да,Да
1/17/2017 13:32:46,C,Да,Java,,JavaScript,Java,,Нет,,,<1,<1,33,Да,Нет
1/17/2017 13:33:05,Pascal/Delphi,Да,Pascal/Delphi,,T-SQL,Pascal/Delphi,"Pascal/Delphi, T-SQL",Нет,,Онлайн-курсы,8,8,27,Да,Нет
1/17/2017 13:33:35,Ruby,Да,Ruby,,"C#, JavaScript, PHP, CoffeeScript",Ruby,"C#, Ruby",Да,Ruby,Книги и документацию,3,2,29,Да,Нет
1/17/2017 13:34:09,Pascal/Delphi,Да,Java,,"Unix Shell, groovy",Java,"Java, C#",Да,kotlin,Книги и документацию,3,3,24,Нет,Да
1/17/2017 13:34:10,PHP,Да,JavaScript,,PHP,JavaScript,,Да,JavaScript,Книги и документацию,3,2,26,Да,Не помню
1/17/2017 13:34:24,PHP,Да,PHP,,Java,PHP,"Java, PHP",Да,Java,Книги и документацию,,10+,33,Да,Нет
1/17/2017 13:34:40,Perl,Нет,Erlang,,Clojure,LFE,"Erlang, Clojure",Да,C#,Книги и документацию,10+,6,36,Да,Да
1/17/2017 13:34:49,PHP,Да,Java,,JavaScript,Java,"Java, JavaScript, PHP, Kotlin",Да,C#,Онлайн-курсы,1,1,40,Да,Нет
1/17/2017 13:34:59,Java,Да,Java,,Kotlin,Java,Java,Да,Kotlin,Книги и документацию,,1,25,Да,Не помню
1/17/2017 13:35:09,Basic,Да,JavaScript,,"C#, JavaScript, T-SQL, TypeScript",JavaScript,,Нет,,Книги и документацию,10+,5,36,Да,Не помню
1/17/2017 13:35:27,Pascal/Delphi,Да,Java,,JavaScript,Kotlin,"Kotlin, NodeJS",Да,Scala,Книги и документацию,2,4,22,Да,Нет
1/17/2017 13:35:46,PHP,Да,Python,,"JavaScript, Scala, Go",Go,"Python, Go",Да,Scala,Книги и документацию,4,2,28,Нет,Да
1/17/2017 13:36:25,C,Да,C++,,Python,C++,"Python, C++, C",Да,Rust,Книги и документацию,1,1,28,Да,Нет
1/17/2017 13:36:55,C#,Нет,JavaScript,,Java,JavaScript,"Java, JavaScript, PHP",Да,Go,Книги и документацию,1,1,21,Да,Нет
1/17/2017 13:36:56,PHP,Да,PHP,,JavaScript,PHP,"Java, JavaScript, PHP",Да,Java,Книги и документацию,5,5,29,Да,Нет
1/17/2017 13:36:57,Pascal/Delphi,Да,Python,,Java,Python,Python,Да,JavaScript,Онлайн-курсы,<1,<1,20,Да,Нет
1/17/2017 13:37:12,PHP,Да,PHP,,JavaScript,PHP,PHP,Нет,,Книги и документацию,10+,7,36,Да,Не помню
1/17/2017 13:37:12,Pascal/Delphi,Да,Java,,,Java,Java,Нет,,Книги и документацию,<1,1,22,Да,Нет
1/17/2017 13:37:21,JavaScript,Да,JavaScript,,"PHP, Python",JavaScript,JavaScript,Да,Python,Онлайн-курсы,4,3,28,Да,Да
1/17/2017 13:37:25,Pascal/Delphi,Да,PHP,,JavaScript,JavaScript,"JavaScript, PHP",Нет,,Офлайн-курсы,<1,<1,27,Да,Нет
1/17/2017 13:37:35,Python,Да,JavaScript,,CoffeeScript,JavaScript,JavaScript,Да,Scala,Онлайн-курсы,1,1,25,Да,Не помню
1/17/2017 13:37:38,Basic,Да,C#,,"JavaScript, T-SQL",C#,,Да,JavaScript,Книги и документацию,10+,10+,38,Да,Да
1/17/2017 13:37:45,Pascal/Delphi,Да,Java,,JavaScript,Java,"Java, JavaScript",Нет,Java,Онлайн-курсы,<1,1,,Нет,Нет
1/17/2017 13:38:38,C,Да,Python,,Java,Python,Python,Да,Groovy,Книги и документацию,2,3,31,Да,Да
1/17/2017 13:39:20,Pascal/Delphi,Да,Java,,"Java, Python",Java,"Java, Kotlin",Нет,,,3,2,21,Да,Нет
1/17/2017 13:39:36,Java,Да,Swift,,"Objective-C, Swift",Swift,Swift,Нет,,Онлайн-курсы,2,<1,29,Да,Не помню
1/17/2017 13:39:55,C++,Да,C#,,"Python, T-SQL",C#,,Нет,,Книги и документацию,6,4,28,Да,Нет
1/17/2017 13:40:14,C++,Да,PL-SQL,,T-SQL,C++,JavaScript,Да,Python,Онлайн-курсы,2,2,22,Да,Нет
1/17/2017 13:40:36,Pascal/Delphi,Да,Python,,Unix Shell,Go,Python,Да,Go,Книги и документацию,10+,2,26,Да,Нет
1/17/2017 13:41:20,Ruby,Да,Ruby,,"JavaScript, PHP, CoffeeScript",Ruby,"PHP, Ruby",Да,Go,Книги и документацию,3,3,26,Да,Нет
1/17/2017 13:41:50,Pascal/Delphi,Да,JavaScript,,"JavaScript, PHP, Pascal/Delphi",Java,PHP,Да,Java,Книги и документацию,8,5,25,Да,Нет
1/17/2017 13:42:03,Pascal/Delphi,Да,C#,,"JavaScript, T-SQL",Java,,Да,Java,Онлайн-курсы,4,4,38,Да,Нет
1/17/2017 13:42:08,PHP,Да,Scala,,"JavaScript, PHP",Scala,Scala,Нет,,Книги и документацию,6,2,40,Да,Нет
1/17/2017 13:42:12,Pascal/Delphi,Да,Java,,"JavaScript, Python",Java,"Java, C#, JavaScript",Да,Go,Онлайн-курсы,3,3,23,Нет,Не помню
1/17/2017 13:42:19,Pascal/Delphi,Да,C#,,"JavaScript, T-SQL, TypeScript",C#,"C#, JavaScript, Pascal/Delphi",Нет,,Книги и документацию,2,2,23,Да,Нет
1/17/2017 13:42:20,Basic,Да,C#,,"PHP, C++",JavaScript,"C#, PHP, C++",Да,JavaScript,Онлайн-курсы,<1,10+,31,Да,Не помню
1/17/2017 13:42:54,PL/1,Да,Perl,,"PHP, Perl, Unix Shell",Perl,"PHP, Perl",Нет,,Онлайн-курсы,10+,10+,51,Нет,Да
1/17/2017 13:43:18,Basic,Да,F#,,"C#, JavaScript, Clojure",Clojure,"C#, F#",Да,Haskell,Онлайн-курсы,4,3,23,Нет,Нет
1/17/2017 13:43:23,Pascal/Delphi,Да,JavaScript,,PHP,JavaScript,,Нет,,,1,1,28,Да,Нет
