Timestamp,FirstLanguage,MainLanguage,NowLanguage,Main2,AdditionalLanguages1,NextLanguage,PetProjectsLanguages,Learn,LearnLanguage,LearnWay,ExperienceInProgramming,ExperienceInLanguage,AgeYears,InUA,InPrev
1/11/2018 11:27:58,Java,Да,Java,,"Java, JavaScript, Shell",JavaScript,JavaScript,Да,C++,Онлайн курсы,3,2,35,Да,Не помню
1/11/2018 11:28:01,Pascal/Delphi,Да,Java,,Kotlin,Java,Java,Да,Kotlin,Онлайн курсы,,,30,Да,Не помню
1/11/2018 11:28:54,JavaScript,Да,JavaScript,,TypeScript,JavaScript,,Нет,,Онлайн курсы,6,6,32,Да,Нет
1/11/2018 11:28:59,Pascal/Delphi,Да,Java,,"Python, Shell",Go,Python,Да,Rust,Только книги и документацию (не прибегая к курсам),5,3,27,Нет,Да
1/11/2018 11:29:47,C++,Да,Scala,,Java,Java,Java,Трудно сказать,JavaScript,Офлайн курсы,1,<1,20,Да,Нет
1/11/2018 11:30:00,Basic,Да,Objective-C,,"Java, JavaScript, Swift, Objective-C",Swift,"Java, Swift, Objective-C",Трудно сказать,Kotlin,Только книги и документацию (не прибегая к курсам),10+,7,33,Нет,Не помню
1/11/2018 11:30:29,Basic,Да,Java,,JavaScript,Java,Java,Нет,,Онлайн курсы,<1,<1,34,Да,Нет
1/11/2018 11:31:44,C++,Да,Java,,PL/SQL,,Java,Трудно сказать,,Только книги и документацию (не прибегая к курсам),<1,1,23,Да,Не помню
1/11/2018 11:31:59,Pascal/Delphi,Да,Scala,,"Python, Scala, R, Shell",Scala,"Objective-C, R",Трудно сказать,,Только книги и документацию (не прибегая к курсам),10+,5,35,Да,Да
1/11/2018 11:32:25,PHP,Да,PHP,,"JavaScript, Python",JavaScript,"JavaScript, PHP",Да,Go,Офлайн курсы,8,8,31,Да,Да
1/11/2018 11:33:08,JavaScript,Да,JavaScript,,TypeScript,JavaScript,JavaScript,Да,TypeScript,Онлайн курсы,2,2,30,Да,Не помню
1/11/2018 11:33:14,Basic,Да,Java,,"PHP, Go",Java,,Да,JavaScript,Только книги и документацию (не прибегая к курсам),10+,3,32,Да,Да
1/11/2018 11:33:20,Fortran,Да,Swift,,Objective-C,Swift,"Swift, Objective-C",Трудно сказать,JavaScript,Только книги и документацию (не прибегая к курсам),10+,3,55,Да,Да
1/11/2018 11:34:18,Java,Да,Python,,,Python,,Трудно сказать,,Онлайн курсы,<1,<1,18,Да,Нет
1/11/2018 11:34:36,Pascal/Delphi,Да,T-SQL,,"Java, PL/SQL, Shell",it depends,"Java, T-SQL",Трудно сказать,Python,Онлайн курсы,10+,4,34,Да,Не помню
1/11/2018 11:34:46,Pascal/Delphi,Да,1C,,C#,Swift,C#,Да,Swift,Офлайн курсы,5,5,25,Да,Да
1/11/2018 11:35:37,Pascal/Delphi,Да,Swift,,"Ruby, Objective-C",Swift,,Трудно сказать,Kotlin,Только книги и документацию (не прибегая к курсам),10+,2,32,Да,Не помню
1/11/2018 11:36:03,C#,Да,C#,,"JavaScript, T-SQL",C#,,Нет,,Только книги и документацию (не прибегая к курсам),7,7,33,Да,Не помню
1/11/2018 11:36:05,Basic,Да,Python,,ActionScript,Python,,Да,,Только книги и документацию (не прибегая к курсам),10+,2,,Да,Не помню
1/11/2018 11:36:20,Pascal/Delphi,Да,Objective-C,,"JavaScript, Ruby, Swift, C",Swift,,Да,Kotlin,Только книги и документацию (не прибегая к курсам),5,4,33,Да,Не помню
1/11/2018 11:36:34,C++,Да,JavaScript,,"JavaScript, Python",TypeScript,,Трудно сказать,,,8,,30,Да,Да
1/11/2018 11:36:36,Perl,Да,PHP,,"JavaScript, Shell",Solidity,"JavaScript, PHP",Да,Solidity,Только книги и документацию (не прибегая к курсам),10+,10+,30,Да,Да
1/11/2018 11:36:45,Pascal/Delphi,Да,PHP,,"C#, T-SQL, Pascal/Delphi",PHP,"C#, PHP",Да,Kotlin,Только книги и документацию (не прибегая к курсам),10+,10+,44,Да,Не помню
1/11/2018 11:37:11,1C,Да,C#,,"JavaScript, Python, T-SQL",C#,"C#, Python, T-SQL",Трудно сказать,,Только книги и документацию (не прибегая к курсам),2,1,21,Да,Не помню
1/11/2018 11:37:11,Basic,Да,Objective-C,,"C++, C, Shell",Objective-C,Objective-C,Да,Swift,Только книги и документацию (не прибегая к курсам),10+,10+,41,Да,Не помню
1/11/2018 11:39:22,Pascal/Delphi,Да,Pascal/Delphi,,"Java, C++",Java,"Java, C++",Да,Java,Офлайн курсы,,,39,Да,Нет
1/11/2018 11:40:29,Pascal/Delphi,Да,C++,,JavaScript,C++,"JavaScript, C++",Нет,,,3,3,25,Да,Не помню
1/11/2018 11:40:33,PHP,Да,PHP,,"JavaScript, PL/SQL",PHP,"JavaScript, PHP, TypeScript",Нет,Python,Только книги и документацию (не прибегая к курсам),3,3,21,Да,Нет
1/11/2018 11:40:35,Basic,Да,C#,,T-SQL,C#,C#,Трудно сказать,Objective-C,Только книги и документацию (не прибегая к курсам),10+,7,33,Да,Не помню
1/11/2018 11:40:42,Pascal/Delphi,Да,C#,,T-SQL,C#,"C#, PHP, T-SQL",Трудно сказать,,Онлайн курсы,2,2,38,Да,Нет
1/11/2018 11:41:17,C,Да,Swift,,"JavaScript, Objective-C, Shell",Swift,Swift,Трудно сказать,,Только книги и документацию (не прибегая к курсам),7,2,28,Нет,Да
1/11/2018 11:42:00,C,Да,C#,,Java,C#,"JavaScript, C#, TypeScript",Трудно сказать,Python,Только книги и документацию (не прибегая к курсам),4,4,24,Да,Не помню
1/11/2018 11:42:00,Basic,Да,Python,,JavaScript,,Python,Нет,,,10+,6,41,Да,Нет
1/11/2018 11:42:28,C++,Да,Ruby,,JavaScript,Ruby,"Ruby, R",Трудно сказать,Go,Только книги и документацию (не прибегая к курсам),4,4,21,Да,Да
1/11/2018 11:42:48,Pascal/Delphi,Да,Kotlin,,"Java, C++",Kotlin,"Java, Swift, Kotlin",Да,Swift,Только книги и документацию (не прибегая к курсам),4,4,21,Да,Не помню
1/11/2018 11:42:54,Basic,Да,Python,,"Yaml, Shell",Python,"PHP, Python, C",Нет,,Онлайн курсы,10+,3,40,Нет,Нет
1/11/2018 11:43:01,Fortran,Да,Java,,JavaScript,,,Трудно сказать,,,,,,Да,Нет
1/11/2018 11:43:10,C,Да,"ansible, docker",,"Python, Shell",Python,"Python, Go",Да,Go,Онлайн курсы,6,1,32,Да,Да
1/11/2018 11:43:15,Pascal/Delphi,Да,JavaScript,,"PHP, TypeScript",JavaScript,"JavaScript, PHP",Да,Java,Онлайн курсы,9,4,32,Нет,Не помню
1/11/2018 11:43:43,Basic,Да,C#,,"JavaScript, T-SQL, Pascal/Delphi, TypeScript, Shell",C#,C#,Трудно сказать,R,Онлайн курсы,10+,10+,43,Да,Да
1/11/2018 11:43:52,Pascal/Delphi,Да,Swift,,"Objective-C, Shell",Swift,Swift,Трудно сказать,,Только книги и документацию (не прибегая к курсам),10+,3,29,Да,Не помню
1/11/2018 11:44:13,Pascal/Delphi,Да,JavaScript,,"C++, Shell",TypeScript,JavaScript,Да,TypeScript,Только книги и документацию (не прибегая к курсам),10+,4,34,Да,Не помню
1/11/2018 11:44:55,Pascal/Delphi,Да,1C,,"JavaScript, T-SQL",1C,1C,Трудно сказать,,Только книги и документацию (не прибегая к курсам),5,5,28,Да,Да
1/11/2018 11:45:19,PHP,Да,PHP,,JavaScript,PHP,,Да,JavaScript,Офлайн курсы,2,2,28,Да,Нет
1/11/2018 11:45:31,Pascal/Delphi,Да,C#,,"JavaScript, T-SQL, TypeScript",C#,"C#, Python, TypeScript",Да,TypeScript,Онлайн курсы,1,1,21,Да,Не помню
1/11/2018 11:45:32,Pascal/Delphi,Да,C#,,"JavaScript, T-SQL",C#,,Нет,,Онлайн курсы,7,7,28,Да,Да
1/11/2018 11:45:47,Pascal/Delphi,Да,Java,,"C++, Kotlin",C++,"Java, C#, C++, Swift, Objective-C, Kotlin",Да,Swift,Онлайн курсы,7,7,34,Да,Не помню
1/11/2018 11:46:06,C#,Да,JavaScript,,"JavaScript, T-SQL",JavaScript,JavaScript,Нет,,Онлайн курсы,7,4,28,Да,Нет
1/11/2018 11:46:18,Java,Да,Java,,Kotlin,Kotlin,Java,Да,Swift,Только книги и документацию (не прибегая к курсам),2,2,21,Да,Не помню
1/11/2018 11:46:23,Pascal/Delphi,Да,C#,,"JavaScript, TypeScript",C#,,Да,F#,Только книги и документацию (не прибегая к курсам),4,4,22,Да,Да
1/11/2018 11:47:10,Pascal/Delphi,Да,C#,,"JavaScript, T-SQL",C#,C#,Да,JavaScript,Онлайн курсы,3,9,29,Да,Не помню
1/11/2018 11:47:32,Python,Да,Python,,"JavaScript, PL/SQL",Python,"JavaScript, Python, PL/SQL",Трудно сказать,,Онлайн курсы,,2,21,Да,Да
1/11/2018 11:47:56,Basic,Нет,,"JavaScript, Python","PHP, Ruby, Go, Shell",Go,,Трудно сказать,Go,Онлайн курсы,10+,5,32,Да,Да
1/11/2018 11:47:58,Basic,Да,Ruby,,"JavaScript, PL/SQL",Ruby,Ruby,Да,Python,Онлайн курсы,10+,8,31,Да,Да
1/11/2018 11:48:15,Python,Да,Python,,"Java, Python, Shell",Python,,Трудно сказать,Java,Онлайн курсы,5,2,27,Да,Нет
1/11/2018 11:48:19,JavaScript,Да,JavaScript,,,,нет ,Да,Ruby,Онлайн курсы,<1,<1,,Да,Нет
1/11/2018 11:48:42,Pascal/Delphi,Да,C#,,"Java, JavaScript, C#, C++",Java,"Java, JavaScript, Python",Трудно сказать,Go,Онлайн курсы,7,4,29,Да,Не помню
1/11/2018 11:48:53,Basic,Да,Shell,,"Python, Groovy",Python,"Python, Shell",Нет,,Онлайн курсы,10+,10+,33,Да,Нет
1/11/2018 11:50:35,C,Да,Ruby,,"JavaScript, TypeScript",Ruby,Ruby,Трудно сказать,,,8,4,30,Да,Нет
1/11/2018 11:51:09,Pascal/Delphi,Да,C#,,"JavaScript, T-SQL",C#,"JavaScript, C#, T-SQL",Да,Scala,Только книги и документацию (не прибегая к курсам),10+,10+,50,Да,Да
1/11/2018 11:51:11,Fortran,Да,PHP,,"JavaScript, Python, Go, TypeScript, Shell",Go,"JavaScript, PHP, Python",,Go,Онлайн курсы,10+,10+,52,Да,Не помню
1/11/2018 11:51:13,Pascal/Delphi,Да,Java,,"JavaScript, Shell",,,Нет,,Онлайн курсы,2,2,30,Да,Нет
1/11/2018 11:51:38,Pascal/Delphi,Да,Python,,"Java, JavaScript, C",Go,"Java, Python, C",Трудно сказать,Go,Онлайн курсы,5,3,29,Да,Не помню
1/11/2018 11:52:21,Basic,Да,Swift,,"Python, Objective-C, Shell",Swift,"Python, Swift",Да,JavaScript,,8,3,29,Да,Не помню
1/11/2018 11:52:25,Basic,Да,C,,"Python, C++, Perl",C,,Да,CUDA C,Офлайн курсы,3,3,32,Да,Нет
1/11/2018 11:52:43,Basic,Да,TypeScript,,JavaScript,TypeScript,,Трудно сказать,,Онлайн курсы,10+,<1,33,Да,Не помню
1/11/2018 11:52:45,Pascal/Delphi,Да,PHP,,"JavaScript, Ruby, PL/SQL",PHP,"JavaScript, PHP, Ruby, Rust",Да,Rust,Онлайн курсы,10+,10+,34,Да,Не помню
1/11/2018 11:53:57,JavaScript,Да,JavaScript,,TypeScript,JavaScript,"JavaScript, TypeScript",Трудно сказать,Python,Онлайн курсы,2,1,27,Нет,Не помню
1/11/2018 11:55:56,C,Да,Ruby,,JavaScript,Ruby,"Ruby, Swift, Kotlin",Трудно сказать,,Онлайн курсы,10+,6,33,Да,Да
1/11/2018 11:56:01,JavaScript,Да,JavaScript,,"JavaScript, PHP, Go",Go,"JavaScript, PHP, Go",Нет,,Офлайн курсы,5,4,25,Да,Да
1/11/2018 11:56:09,PHP,Да,PHP,,"JavaScript, Go",Go,"JavaScript, Go",Да,Swift,Только книги и документацию (не прибегая к курсам),6,6,28,Да,Не помню
1/11/2018 11:56:19,Pascal/Delphi,Да,TypeScript,,Shell,JavaScript,JavaScript,Трудно сказать,,Онлайн курсы,4,4,23,Да,Не помню
1/11/2018 11:56:57,Pascal/Delphi,Да,PHP,,,PHP,,Нет,,Онлайн курсы,<1,<1,35,Да,Нет
1/11/2018 11:57:21,Pascal/Delphi,Да,Python,,JavaScript,Python,"JavaScript, Python, Go, Clojure",Трудно сказать,Rust,Онлайн курсы,9,6,31,Нет,Не помню
1/11/2018 11:57:25,Basic,Да,PHP,,"JavaScript, C#, Python",Python,,Да,Python,Только книги и документацию (не прибегая к курсам),8,8,40,Да,Нет
1/11/2018 11:57:54,PHP,Да,PHP,,JavaScript,PHP,PHP,Нет,,Только книги и документацию (не прибегая к курсам),4,4,31,Да,Нет
1/11/2018 11:57:57,Pascal/Delphi,Да,Ruby,,JavaScript,Python,Ruby,Да,Python,Только книги и документацию (не прибегая к курсам),1,1,29,Да,Да
1/11/2018 11:59:05,JavaScript,Да,JavaScript,,"JavaScript, PHP, TypeScript",C#,"JavaScript, PHP, TypeScript",Да,C#,Только книги и документацию (не прибегая к курсам),2,1,24,Да,Нет
1/11/2018 11:59:11,Basic,Да,PHP,,JavaScript,PHP,"JavaScript, PHP",Трудно сказать,,Только книги и документацию (не прибегая к курсам),10+,10+,31,Да,Да
1/11/2018 11:59:39,Java,Да,Java,,Kotlin,Java,Java,Да,Kotlin,Только книги и документацию (не прибегая к курсам),3,3,29,Да,Да
1/11/2018 11:59:47,ASM,Да,CoffeeScript,,"JavaScript, Python, Shell",CoffeeScript,CoffeeScript,Да,Go,Только книги и документацию (не прибегая к курсам),10+,5,50,Да,Нет
1/11/2018 12:00:37,Basic,Нет,,"JavaScript, C#",TypeScript,C#,"JavaScript, C#, TypeScript",Да,TypeScript,Онлайн курсы,6,4,23,Да,Нет
1/11/2018 12:00:52,Python,Да,1C,,"JavaScript, Python, C++, Shell",Python,"Python, 1C",Да,JavaScript,Онлайн курсы,5,6,30,Да,Нет
1/11/2018 12:03:15,JavaScript,Да,JavaScript,,Python,Python,"JavaScript, Python",Да,JavaScript,Онлайн курсы,2,1,44,Да,Не помню
1/11/2018 12:03:16,Python,Да,Python,,JavaScript,Python,Python,Да,C++,Только книги и документацию (не прибегая к курсам),2,2,26,Да,Да
1/11/2018 12:03:30,C#,Да,C#,,"JavaScript, T-SQL",C#,C#,Трудно сказать,,Только книги и документацию (не прибегая к курсам),5,5,26,Да,Да
1/11/2018 12:04:07,Pascal/Delphi,Да,C#,,"JavaScript, C++",C#,"JavaScript, C#, C++",Трудно сказать,Python,Только книги и документацию (не прибегая к курсам),3,3,22,Да,Да
1/11/2018 12:04:12,Basic,Да,ActionScript,,"Java, JavaScript, ActionScript",Java,ActionScript,Да,Java,Только книги и документацию (не прибегая к курсам),10+,7,48,Да,Нет
1/11/2018 12:04:14,Pascal/Delphi,Да,TypeScript,,"JavaScript, PHP",TypeScript,,Трудно сказать,,Онлайн курсы,8,5,34,Да,Не помню
1/11/2018 12:04:22,C++,Да,JavaScript,,Shell,TypeScript,JavaScript,Нет,TypeScript,Только книги и документацию (не прибегая к курсам),1,1,22,Да,Нет
1/11/2018 12:05:13,JavaScript,Да,JavaScript,,"PHP, TypeScript",JavaScript,,Трудно сказать,,Онлайн курсы,1,1,28,Да,Нет
1/11/2018 12:06:22,C,Да,JavaScript,,,Go,JavaScript,Да,Go,Онлайн курсы,6,3,36,Да,Нет
1/11/2018 12:08:08,Pascal/Delphi,Да,Python,,"JavaScript, PHP, Go",Python,"PHP, Python",Трудно сказать,Java,Только книги и документацию (не прибегая к курсам),5,2,27,Да,Да
1/11/2018 12:08:28,C++,Да,PHP,,"JavaScript, TypeScript",PHP,,Да,Java,Только книги и документацию (не прибегая к курсам),2,2,24,Да,Нет
1/11/2018 12:08:39,Basic,Да,Python,,Groovy,Python,Python,Нет,JavaScript,Только книги и документацию (не прибегая к курсам),10+,3,43,Да,Не помню
1/11/2018 12:09:13,Basic,Да,Go,,"Ruby, Go, Shell",,"Ruby, Go",Да,Elixir,Только книги и документацию (не прибегая к курсам),10+,9,37,Да,Не помню
1/11/2018 12:09:22,Basic,Да,Scala,,"Java, JavaScript, Python, Shell",Java,,Трудно сказать,,Онлайн курсы,10+,2,47,Нет,Нет
