"","Timestamp","FirstLanguage","MainLanguage","NowLanguage","Main2","AdditionalLanguages1","NextLanguage","PetProjectsLanguages","Learn","LearnLanguage","LearnWay","ExperienceInProgrammingYears","ExperienceInLanguageYears","AgeYears","InUA","InPrev","ExperienceInProgramming","ExperienceInLanguage","Age"
"8727","1/9/2019 1:48:58","Objective-C","Так/Да","Swift","","Objective-C","Swift","Swift","Ні / Нет","none","Книги та документацію // Книги и документацию",5,2,30,"Так /  Да","Так  / Да","5","2",30
"8728","1/9/2019 6:29:16","Basic","Так/Да","Java","","JavaScript, SQL","Java","Java","Так / Да","Kotlin","Книги та документацію // Книги и документацию",4,4,34,"Так /  Да","Так  / Да","4","4",34
"8729","1/9/2019 7:39:51","PHP","Так/Да","PHP","","JavaScript, PHP","PHP","Go","Так / Да","Go","Офлайн-курси // Офлайн-курсы",6,6,29,"Так /  Да","Так  / Да","6","6",29
"8730","1/9/2019 7:44:50","PHP","Так/Да","PHP","","Go","Go","Go","Ні / Нет","none","Книги та документацію // Книги и документацию",8,8,43,"Так /  Да","Ні / Нет","8","8",43
"8731","1/9/2019 8:20:57","Java","Так/Да","Java","","Java","Swift","","Ні / Нет","none","Онлайн-курси // Онлайн-курсы",NA,NA,NA,"Так /  Да","Ні / Нет",NA,NA,NA
"8732","1/9/2019 8:35:11","Basic","Так/Да","JavaScript","","Shell, TypeScript","JavaScript","JavaScript, C++, Go, TypeScript","Ні / Нет","none","Книги та документацію // Книги и документацию",12,8,34,"Так /  Да","Так  / Да",NA,"8",34
"8733","1/9/2019 9:08:32","Basic","Так/Да","C++","","Shell, Python, C","Go","Go","Так / Да","Go","Книги та документацію // Книги и документацию",6,6,29,"Так /  Да","Не пам'ятаю /  Не помню","6","6",29
"8734","1/9/2019 9:09:37","Pascal/Delphi","Так/Да","C#","","JavaScript, C#, T-SQL","Java","C#","Ні / Нет","none","Книги та документацію // Книги и документацию",19,12,44,"Так /  Да","Ні / Нет",NA,NA,44
"8735","1/9/2019 9:09:38","C#","Так/Да","C#","","JavaScript, T-SQL","C#","JavaScript, C#","Так / Да","C#","Книги та документацію // Книги и документацию",5,5,28,"Так /  Да","Ні / Нет","5","5",28
"8736","1/9/2019 9:34:57","Pascal/Delphi","Так/Да","Python","","JavaScript, Shell, Java, C++","Python","Java, JavaScript, Python","Так / Да","Java","Книги та документацію // Книги и документацию",3,2,20,"Так /  Да","Ні / Нет","3","2",20
"8737","1/9/2019 9:46:40","JavaScript","Так/Да","TypeScript","","JavaScript, TypeScript","TypeScript","","Ні / Нет","none","Онлайн-курси // Онлайн-курсы",6,4,30,"Так /  Да","Не пам'ятаю /  Не помню","6","4",30
"8738","1/9/2019 10:02:15","Pascal/Delphi","Так/Да","Python","","C#","Python","C#, Python, C++","Так / Да","Kotlin","Книги та документацію // Книги и документацию",4,2,25,"Так /  Да","Ні / Нет","4","2",25
"8739","1/9/2019 10:08:26","1C","Так/Да","1C","","C#, T-SQL","1C","JavaScript, C#, 1C","Так / Да","C#","Онлайн-курси // Онлайн-курсы",5,5,29,"Так /  Да","Не пам'ятаю /  Не помню","5","5",29
"8740","1/9/2019 10:20:19","C++","Так/Да","JavaScript","","","JavaScript","JavaScript","Ні / Нет","none","Книги та документацію // Книги и документацию",7,6,30,"Так /  Да","Так  / Да","7","6",30
"8741","1/9/2019 10:34:37","Pascal/Delphi","Так/Да","JavaScript","","","JavaScript","JavaScript","Так / Да","TypeScript","Книги та документацію // Книги и документацию",3,3,23,"Так /  Да","Ні / Нет","3","3",23
"8742","1/9/2019 10:36:43","Pascal/Delphi","Так/Да","PHP","","JavaScript, TypeScript","PHP","PHP","","none","Офлайн-курси // Офлайн-курсы",4,4,26,"Так /  Да","Так  / Да","4","4",26
"8743","1/9/2019 10:47:56","Pascal/Delphi","Так/Да","PHP","","JavaScript, Shell, Go, PL-SQL","Go","PHP","Так / Да","Python","Книги та документацію // Книги и документацию",7,7,38,"Так /  Да","Не пам'ятаю /  Не помню","7","7",38
"8744","1/9/2019 11:09:45","Pascal/Delphi","Так/Да","Python","","","Python","Java, Python","Так / Да","C++","Книги та документацію // Книги и документацию",3,2,20,"Так /  Да","Ні / Нет","3","2",20
"8746","1/9/2019 11:52:14","JavaScript","Так/Да","JavaScript","","JavaScript","Python","JavaScript, TypeScript","Так / Да","Python","Книги та документацію // Книги и документацию",NA,NA,NA,"","",NA,NA,NA
"8747","1/9/2019 12:01:29","Pascal/Delphi","Так/Да","C#","","JavaScript, Python, T-SQL","Python","C#","Так / Да","Scala","Книги та документацію // Книги и документацию",3,3,25,"Ні / Нет","Не пам'ятаю /  Не помню","3","3",25
"8748","1/9/2019 12:23:33","C++","Так/Да","JavaScript","","C#, T-SQL","JavaScript","JavaScript","Ні / Нет","none","Книги та документацію // Книги и документацию",3,2,22,"Так /  Да","Не пам'ятаю /  Не помню","3","2",22
"8749","1/9/2019 12:42:10","Pascal/Delphi","Так/Да","C#","","1C, T-SQL, vbscript","T-SQL","T-SQL, Pascal/Delphi","Так / Да","Java","Книги та документацію // Книги и документацию",35,5,58,"Так /  Да","Ні / Нет",NA,"5",58
"8750","1/9/2019 13:10:48","Pascal/Delphi","Так/Да","JavaScript","","JavaScript, TypeScript","TypeScript","JavaScript, TypeScript","Ні / Нет","Python","Книги та документацію // Книги и документацию",5,5,24,"Так /  Да","Не пам'ятаю /  Не помню","5","5",24
"8751","1/9/2019 13:13:29","C","Так/Да","Java","","JavaScript, C#","C#","Java, C#","Так / Да","C#","Онлайн-курси // Онлайн-курсы",4,4,27,"Так /  Да","Ні / Нет","4","4",27
"8752","1/9/2019 13:22:39","C++","Так/Да","JavaScript","","TypeScript","JavaScript","","Так / Да","Python","Онлайн-курси // Онлайн-курсы",4,3,29,"Так /  Да","Ні / Нет","4","3",29
"8753","1/9/2019 13:33:01","C++","Так/Да","Python","","C++","Python","Python","Так / Да","JavaScript","Книги та документацію // Книги и документацию",2,0.5,20,"Так /  Да","Ні / Нет","2",NA,20
"8754","1/9/2019 13:57:12","C++","Так/Да","PHP","","JavaScript, Python, C++, PL-SQL","Python","PHP, Python, C++","Так / Да","Python","Онлайн-курси // Онлайн-курсы",2.5,3,30,"Так /  Да","Ні / Нет",NA,"3",30
"8756","1/9/2019 15:38:27","Basic","Так/Да","Java","","","Java","Java","Так / Да","Python","Книги та документацію // Книги и документацию",8,4,34,"Так /  Да","Так  / Да","8","4",34
"8757","1/9/2019 15:48:17","Java","Так/Да","Java","","Kotlin","Kotlin","Java","Так / Да","Kotlin","Книги та документацію // Книги и документацию",3,3,29,"Так /  Да","Ні / Нет","3","3",29
"8758","1/9/2019 16:01:20","C","Так/Да","C#","","Java, C++","Python","нема","","none","Онлайн-курси // Онлайн-курсы",0,1,22,"Так /  Да","Ні / Нет",NA,"1",22
"8759","1/9/2019 16:31:57","Pascal/Delphi","Так/Да","C#","","JavaScript, PHP, T-SQL","C#","","Так / Да","Go","Онлайн-курси // Онлайн-курсы",6,6,26,"Так /  Да","Не пам'ятаю /  Не помню","6","6",26
"8760","1/9/2019 17:10:58","Pascal/Delphi","Так/Да","Java","","JavaScript, Python","Python","Java, Python, Go","Так / Да","Go","Книги та документацію // Книги и документацию",5,5,27,"Так /  Да","Ні / Нет","5","5",27
"8761","1/9/2019 17:23:09","Java","Так/Да","JavaScript","","","JavaScript","JavaScript","","none","",1,1,23,"Так /  Да","Ні / Нет","1","1",23
"8762","1/9/2019 17:24:14","Basic","Так/Да","C#","","JavaScript","C#","JavaScript, C#","Так / Да","Python","Книги та документацію // Книги и документацию",3,3,24,"Так /  Да","Ні / Нет","3","3",24
"8763","1/9/2019 17:31:55","Java","Так/Да","Java","","Kotlin","Kotlin","Kotlin","Так / Да","Swift","Офлайн-курси // Офлайн-курсы",1,1,23,"Так /  Да","Ні / Нет","1","1",23
"8764","1/9/2019 17:34:31","C","Так/Да","Go","","JavaScript, C#","Go","JavaScript","Так / Да","JavaScript","Онлайн-курси // Онлайн-курсы",1,0.5,28,"Так /  Да","Ні / Нет","1",NA,28
"8765","1/9/2019 18:06:11","JavaScript","Так/Да","JavaScript","","PHP, Python","JavaScript","JavaScript, Python","Так / Да","C++","Онлайн-курси // Онлайн-курсы",2,2,28,"Так /  Да","Ні / Нет","2","2",28
"8767","1/9/2019 18:43:53","Pascal/Delphi","Так/Да","C++","","Shell, Python","C++","C++, Kotlin, R","Так / Да","Kotlin","Книги та документацію // Книги и документацию",3,3,24,"Так /  Да","Ні / Нет","3","3",24
"8769","1/9/2019 20:41:45","Java","Так/Да","Python","","JavaScript, Shell","JavaScript","JavaScript","Так / Да","Python","Онлайн-курси // Онлайн-курсы",NA,NA,NA,"Так /  Да","Ні / Нет",NA,NA,NA
"8770","1/9/2019 20:44:30","PHP","Так/Да","TypeScript","","JavaScript","TypeScript","","Ні / Нет","none","",2,1,34,"Так /  Да","Ні / Нет","2","1",34
"8771","1/9/2019 20:53:05","Basic","Так/Да","JavaScript","","Go, TypeScript","JavaScript","JavaScript, Go, TypeScript","Так / Да","Scala","Онлайн-курси // Онлайн-курсы",12,12,32,"Ні / Нет","Ні / Нет",NA,NA,32
"8773","1/9/2019 21:04:56","Pascal/Delphi","Так/Да","C++","","JavaScript","C++","C++","Так / Да","Java","Книги та документацію // Книги и документацию",4,4,25,"Так /  Да","Так  / Да","4","4",25
"8774","1/9/2019 22:15:09","Basic","Так/Да","PHP","","JavaScript","PHP","JavaScript, PHP","Ні / Нет","none","",5,5,34,"Так /  Да","Так  / Да","5","5",34
"8775","1/9/2019 22:28:10","Pascal/Delphi","Так/Да","C#","","JavaScript","C#","C#, Pascal/Delphi","Так / Да","TypeScript","Книги та документацію // Книги и документацию",5,1,31,"Так /  Да","Ні / Нет","5","1",31
"8776","1/9/2019 22:47:23","Java","Так/Да","Kotlin","","Java, Kotlin","Kotlin","Java, Kotlin","Так / Да","Kotlin","Онлайн-курси // Онлайн-курсы",1,1,24,"Так /  Да","Не пам'ятаю /  Не помню","1","1",24
"8777","1/9/2019 22:59:39","Pascal/Delphi","Так/Да","Swift","","Objective-C","Swift","Java","Ні / Нет","none","Книги та документацію // Книги и документацию",NA,NA,NA,"","",NA,NA,NA
"8778","1/9/2019 23:26:26","GML","Так/Да","C","","Python, C++","C++","C++, C","Ні / Нет","none","Книги та документацію // Книги и документацию",3,3,20,"Так /  Да","Не пам'ятаю /  Не помню","3","3",20
"8779","1/9/2019 23:27:18","Pascal/Delphi","Так/Да","Java","","JavaScript, Java","Java","Java","Так / Да","Python","Книги та документацію // Книги и документацию",0,2,23,"Так /  Да","Ні / Нет",NA,"2",23
"8780","1/9/2019 23:35:12","Pascal/Delphi","Так/Да","Python","","JavaScript, Shell, Go","Go","Python, Go","Так / Да","Go","Книги та документацію // Книги и документацию",9,9,31,"Так /  Да","Ні / Нет","9","9",31
"8781","1/10/2019 0:16:47","Java","Так/Да","C","","Python","none","","Ні / Нет","none","",4,3,33,"Так /  Да","Ні / Нет","4","3",33
"8782","1/10/2019 0:16:57","Java","Так/Да","C","","Python","none","","Ні / Нет","none","",4,3,33,"Так /  Да","Ні / Нет","4","3",33
"8783","1/10/2019 1:05:11","Pascal/Delphi","Так/Да","TypeScript","","JavaScript, C#","TypeScript","TypeScript","Ні / Нет","none","Книги та документацію // Книги и документацию",3,3,29,"Так /  Да","Не пам'ятаю /  Не помню","3","3",29
"8784","1/10/2019 8:27:26","JavaScript","Так/Да","JavaScript","","Python","Go","JavaScript, Python","Так / Да","TypeScript","Книги та документацію // Книги и документацию",1,3,27,"Так /  Да","Ні / Нет","1","3",27
"8785","1/10/2019 8:48:41","Python","Так/Да","Scala","","Java, Python","Scala","","Так / Да","Scala","Книги та документацію // Книги и документацию",1,1,20,"Так /  Да","Ні / Нет","1","1",20
"8786","1/10/2019 9:38:47","Basic","Так/Да","Java","","C#","Java","Java, C#","Так / Да","Kotlin","Книги та документацію // Книги и документацию",11,3,38,"Так /  Да","Так  / Да",NA,"3",38
"8787","1/10/2019 10:32:57","Python","Так/Да","PHP","","JavaScript, Python, C++","Python","","Так / Да","C++","Книги та документацію // Книги и документацию",0,0,18,"Так /  Да","Ні / Нет",NA,NA,18
"8789","1/10/2019 10:53:03","Pascal/Delphi","Так/Да","JavaScript","","Shell, PHP","JavaScript","JavaScript, Python, C++","Так / Да","Kotlin","Книги та документацію // Книги и документацию",13,8,29,"Так /  Да","Не пам'ятаю /  Не помню",NA,"8",29
