Timestamp,FirstLanguage,MainLanguage,NowLanguage,Main2,AdditionalLanguages1,NextLanguage,PetProjectsLanguages,Learn,LearnLanguage,LearnWay,ExperienceInProgrammingYears,ExperienceInLanguageYears,AgeYears,InUA,InPrev
1/14/2019 7:44:46,C++,Так/Да,Java,,"Python, C++",Java,"Java, C++",Ні / Нет,,,5,5,35,Ні / Нет,Ні / Нет
1/14/2019 8:14:50,Basic,Так/Да,Python,,"JavaScript, C++, C",Swift,"Python, C++, C",Так / Да,Swift,Книги та документацію // Книги и документацию,0,10,50,Так /  Да,Ні / Нет
1/14/2019 8:50:15,Java,Так/Да,Java,,JavaScript,Java,Java,Ні / Нет,,Книги та документацію // Книги и документацию,2,1,33,Так /  Да,Ні / Нет
1/14/2019 8:58:02,Pascal/Delphi,Так/Да,C++,,"Unix Shell, Python, C",C++,,Ні / Нет,,Книги та документацію // Книги и документацию,21,21,46,Так /  Да,Ні / Нет
1/14/2019 9:00:57,С#,Так/Да,C#,,TypeScript,C#,,Так / Да,JavaScript,Книги та документацію // Книги и документацию,2,4,35,Так /  Да,Ні / Нет
1/14/2019 9:07:06,C,Так/Да,Erlang ,,"JavaScript, C",Erlang/Elixir ,"JavaScript, Python, Erlang, Elixir ",Так / Да,Go,Книги та документацію // Книги и документацию,9,5,32,Так /  Да,Не пам'ятаю /  Не помню
1/14/2019 10:15:02,Pascal/Delphi,Так/Да,Scala,,"Java, Python, Go, Scala",Scala,"Scala, Rust",Так / Да,Rust,Книги та документацію // Книги и документацию,10,3,28,Так /  Да,Не пам'ятаю /  Не помню
1/14/2019 10:40:14,PHP,Так/Да,PHP,,JavaScript,Elixir,Elixir,Так / Да,Erlang,Онлайн-курси // Онлайн-курсы,3,3,26,Так /  Да,Так  / Да
1/14/2019 10:49:37,C++,Так/Да,Python,,"Unix Shell, T-SQL",Python,"Java, Python, T-SQL",Так / Да,Haskell,Книги та документацію // Книги и документацию,2,1,25,Так /  Да,Ні / Нет
1/14/2019 10:52:43,Pascal/Delphi,Так/Да,Kotlin,,"Unix Shell, Java, Python, Kotlin",Kotlin,"Python, Kotlin",Ні / Нет,,Книги та документацію // Книги и документацию,7,2,29,Так /  Да,Так  / Да
1/14/2019 11:11:27,C,Так/Да,Scala,,,Scala,"TypeScript, Scala",Так / Да,TypeScript,Онлайн-курси // Онлайн-курсы,3,3,23,Так /  Да,Так  / Да
1/14/2019 11:18:06,C,Так/Да,PHP,,JavaScript,Java,PHP,Ні / Нет,,Книги та документацію // Книги и документацию,2,2,23,Так /  Да,Ні / Нет
1/14/2019 11:32:25,C,Так/Да,Java,,"JavaScript, PL-SQL",Java,"Java, JavaScript",Так / Да,Kotlin,Книги та документацію // Книги и документацию,20,15,40,Так /  Да,Не пам'ятаю /  Не помню
1/14/2019 11:46:09,Basic,Так/Да,Perl,,"Java, PL-SQL",Java,,Так / Да,Java,Онлайн-курси // Онлайн-курсы,2,2,43,Так /  Да,Ні / Нет
1/14/2019 11:48:12,C++,Так/Да,Python,,JavaScript,JavaScript,,Так / Да,JavaScript,Онлайн-курси // Онлайн-курсы,5,5,26,Так /  Да,Ні / Нет
1/14/2019 11:52:40,Basic,Ні/Нет,,"Python, C++",,C++,"Python, C++",Ні / Нет,,Книги та документацію // Книги и документацию,7,7,29,Так /  Да,Так  / Да
1/14/2019 11:56:02,Pascal/Delphi,Так/Да,PHP,,"Unix Shell, PHP, Python, Ruby, Go, T-SQL, Perl",Go,"PHP, T-SQL",Так / Да,Go,Онлайн-курси // Онлайн-курсы,0,1,24,Так /  Да,Ні / Нет
1/14/2019 12:05:59,Java,Так/Да,Java,,"JavaScript, Python",Java,,Так / Да,Python,Книги та документацію // Книги и документацию,4,4,27,Так /  Да,Ні / Нет
1/14/2019 12:18:46,C++,Так/Да,C++,,"Unix Shell, Python",C++,Python,Так / Да,JavaScript,Книги та документацію // Книги и документацию,7,7,28,Так /  Да,Не пам'ятаю /  Не помню
1/14/2019 12:24:28,C,Ні/Нет,,"Swift, Objective-C","JavaScript, Unix Shell, Python",Python,C#,Так / Да,Haskell,Книги та документацію // Книги и документацию,,,,Так /  Да,Ні / Нет
1/14/2019 12:27:35,C++,Так/Да,PHP,,JavaScript,PHP,PHP,Ні / Нет,,Онлайн-курси // Онлайн-курсы,,3,24,Так /  Да,Так  / Да
1/14/2019 12:33:30,С#,Так/Да,C#,,"JavaScript, T-SQL",C#,"JavaScript, C#, node js",Ні / Нет,,Книги та документацію // Книги и документацию,3,2,21,Так /  Да,Ні / Нет
1/14/2019 12:37:04,Pascal/Delphi,Так/Да,PHP,,JavaScript,Kotlin,,Так / Да,Kotlin,Онлайн-курси // Онлайн-курсы,6,6,27,Ні / Нет,Не пам'ятаю /  Не помню
1/14/2019 12:48:37,PHP,Так/Да,Python,,"JavaScript, Unix Shell, Go",Python,"Python, Go",Так / Да,Go,Книги та документацію // Книги и документацию,8,6,26,Так /  Да,Ні / Нет
1/14/2019 12:55:07,Pascal/Delphi,Так/Да,JavaScript,,"JavaScript, PHP, Ruby",JavaScript,"JavaScript, PHP, Ruby",Так / Да,TypeScript,Онлайн-курси // Онлайн-курсы,,,,,Ні / Нет
1/14/2019 12:58:42,Java,Так/Да,Java,,JavaScript,Kotlin,"Java, C#",Ні / Нет,,,1,3,20,Так /  Да,Ні / Нет
1/14/2019 13:06:20,Pascal/Delphi,Так/Да,TypeScript,,"JavaScript, Unix Shell, PHP, Ruby, Go, TypeScript",TypeScript,"JavaScript, Go, TypeScript",Так / Да,Go,Книги та документацію // Книги и документацию,3,2,22,Так /  Да,Не пам'ятаю /  Не помню
1/14/2019 13:14:26,C++,Так/Да,C#,,JavaScript,C#,C#,Так / Да,TypeScript,Книги та документацію // Книги и документацию,1,2,31,Так /  Да,Так  / Да
1/14/2019 13:19:01,Pascal/Delphi,Так/Да,PHP,,"JavaScript, Unix Shell, Java, Python, PL-SQL",PHP,C#,Так / Да,Scala,Книги та документацію // Книги и документацию,8,8,30,Так /  Да,Ні / Нет
1/14/2019 13:19:08,C++,Так/Да,Java,,Scala,Java,,Так / Да,Scala,Книги та документацію // Книги и документацию,1,1,23,Так /  Да,Ні / Нет
1/14/2019 13:19:59,C++,Ні/Нет,,"C#, C++, C",C,C#,"C#, C++",Ні / Нет,,Онлайн-курси // Онлайн-курсы,1,1,28,Так /  Да,Ні / Нет
1/14/2019 13:20:26,Pascal/Delphi,Так/Да,PHP,,Java,Java,"Java, JavaScript, PHP, TypeScript",Так / Да,Go,Книги та документацію // Книги и документацию,4,4,26,Так /  Да,Ні / Нет
1/14/2019 13:30:46,Pascal/Delphi,Так/Да,Swift,,"Unix Shell, C++, Objective-C",Swift,"C++, Swift, Objective-C",Так / Да,Kotlin,Книги та документацію // Книги и документацию,4,3,24,Так /  Да,Так  / Да
1/14/2019 13:40:09,JavaScript,Так/Да,JavaScript,,TypeScript,TypeScript,,Ні / Нет,,Книги та документацію // Книги и документацию,3,3,25,Так /  Да,Ні / Нет
1/14/2019 13:45:09,C++,Так/Да,Groovy,,"Java, PHP, Python",Java,"PHP, Python",Так / Да,Python,Книги та документацію // Книги и документацию,1,1,22,Так /  Да,Так  / Да
1/14/2019 14:01:53,JavaScript,Так/Да,JavaScript,,TypeScript,JavaScript,JavaScript,Так / Да,Python,Онлайн-курси // Онлайн-курсы,5,5,30,Так /  Да,Так  / Да
1/14/2019 14:08:46,JavaScript,Так/Да,JavaScript,,"JavaScript, Unix Shell, Java, Python, Ruby, TypeScript",JavaScript,"JavaScript, Python",Ні / Нет,,Книги та документацію // Книги и документацию,10,10,27,Так /  Да,Ні / Нет
1/14/2019 14:24:43,Basic,Так/Да,Objective-C,,"JavaScript, C++, Swift, Ruby",Swift,"C++, Swift, Objective-C",Так / Да,Java,Книги та документацію // Книги и документацию,12,10,31,Так /  Да,Не пам'ятаю /  Не помню
1/14/2019 14:32:38,Python,Так/Да,Python,,Python,Python,Python,Ні / Нет,Python,Офлайн-курси // Офлайн-курсы,,,,,
1/14/2019 14:50:05,JavaScript,Так/Да,Java,,"JavaScript, Python, C++, TypeScript, Scala",Java,"Java, JavaScript, C++, TypeScript",Так / Да,C#,Онлайн-курси // Онлайн-курсы,2,2,19,Так /  Да,Ні / Нет
1/14/2019 15:04:29,Basic,Так/Да,Java,,,Java,,Так / Да,Python,Онлайн-курси // Онлайн-курсы,1.3,1.3,24,Так /  Да,Не пам'ятаю /  Не помню
1/14/2019 15:22:26,C++,Так/Да,C++,,"JavaScript, Unix Shell, Java, Python, PL-SQL",C++,"Python, C++",Ні / Нет,,Книги та документацію // Книги и документацию,5,5,25,Так /  Да,Так  / Да
1/14/2019 15:24:58,Basic,Так/Да,PHP,,JavaScript,PHP,"JavaScript, PHP",Так / Да,Python,Книги та документацію // Книги и документацию,10,7,47,Ні / Нет,Не пам'ятаю /  Не помню
1/14/2019 15:35:47,Basic,Так/Да,C#,,"JavaScript, TypeScript, T-SQL",Rust,,Так / Да,Rust,Книги та документацію // Книги и документацию,10,3,32,Так /  Да,Так  / Да
1/14/2019 15:42:00,JavaScript,Так/Да,JavaScript,,TypeScript,JavaScript,JavaScript,Так / Да,JavaScript,Офлайн-курси // Офлайн-курсы,0,0,37,Так /  Да,Ні / Нет
1/14/2019 16:15:46,PHP,Так/Да,PHP,,"JavaScript, Unix Shell, Java, PHP",PHP,,Ні / Нет,,Книги та документацію // Книги и документацию,10,6,34,Так /  Да,Ні / Нет
1/14/2019 16:29:00,Pascal/Delphi,Так/Да,Java,,JavaScript,Java,,Ні / Нет,,Книги та документацію // Книги и документацию,19,11,44,Так /  Да,Так  / Да
1/14/2019 16:39:08,TypeScript,Так/Да,TypeScript,,JavaScript,JavaScript,JavaScript,Ні / Нет,,Онлайн-курси // Онлайн-курсы,4,4,24,Так /  Да,Не пам'ятаю /  Не помню
1/14/2019 16:54:05,Java,Так/Да,C++,,"Python, C",Python,,Так / Да,Ruby,Онлайн-курси // Онлайн-курсы,2,1,29,Так /  Да,Ні / Нет
1/14/2019 17:02:55,C,Так/Да,PHP,,"JavaScript, Unix Shell",PHP,"JavaScript, PHP",Так / Да,Kotlin,Книги та документацію // Книги и документацию,15,15,40,Ні / Нет,Ні / Нет
1/14/2019 17:17:59,Java,Так/Да,JavaScript,,,JavaScript,JavaScript,Ні / Нет,,Онлайн-курси // Онлайн-курсы,1,1,20,Так /  Да,Ні / Нет
1/14/2019 17:52:06,С#,Так/Да,JavaScript,,"TypeScript, Scala",Scala,"JavaScript, C#",Так / Да,Scala,Книги та документацію // Книги и документацию,4,3,25,Так /  Да,Ні / Нет
1/14/2019 17:57:50,С#,Так/Да,C#,,TypeScript,R,"C#, TypeScript, R",Так / Да,R,Онлайн-курси // Онлайн-курсы,2,2,36,Так /  Да,Ні / Нет
1/14/2019 18:04:58,C++,Так/Да,C++,,"JavaScript, Java, C",C++,"C++, Swift",Так / Да,Go,Онлайн-курси // Онлайн-курсы,4,3,21,Так /  Да,Ні / Нет
1/14/2019 18:06:27,JavaScript,Так/Да,JavaScript,,JavaScript,JavaScript,JavaScript,Ні / Нет,,Книги та документацію // Книги и документацию,0,0,22,Так /  Да,Ні / Нет
1/14/2019 18:38:04,Pascal/Delphi,Так/Да,Java,,JavaScript,Java,Java,Так / Да,Python,Книги та документацію // Книги и документацию,1,2,22,Так /  Да,Ні / Нет
1/14/2019 18:59:25,C++,Так/Да,JavaScript,,Java,JavaScript,"Java, JavaScript",Ні / Нет,,Онлайн-курси // Онлайн-курсы,3,1,26,Так /  Да,Не пам'ятаю /  Не помню
1/14/2019 19:01:43,JavaScript,Так/Да,JavaScript,,PHP,JavaScript,JavaScript,Ні / Нет,JavaScript,Онлайн-курси // Онлайн-курсы,1,1,28,Так /  Да,Ні / Нет
1/14/2019 19:05:10,JavaScript,Так/Да,JavaScript,,JavaScript,Kotlin,JavaScript,,,Офлайн-курси // Офлайн-курсы,,,,Так /  Да,Ні / Нет
1/14/2019 19:05:38,Python,Так/Да,Go,,Python,Go,"Python, Go",Ні / Нет,Rust,Книги та документацію // Книги и документацию,3,1,25,Ні / Нет,Так  / Да
1/14/2019 19:36:55,PHP,Ні/Нет,,"JavaScript, PHP, TypeScript",JavaScript,Swift,"JavaScript, PHP",Так / Да,Swift,Онлайн-курси // Онлайн-курсы,2,2,21,Так /  Да,Так  / Да
1/14/2019 19:43:00,Basic,Так/Да,Java,,"JavaScript, Java",Swift,Java,Ні / Нет,,Книги та документацію // Книги и документацию,5,5,26,Так /  Да,Так  / Да
1/14/2019 19:46:24,Java,Так/Да,Java,,"JavaScript, TypeScript, Groovy",Java,"Java, JavaScript, TypeScript, Groovy",Ні / Нет,,Офлайн-курси // Офлайн-курсы,3,3,25,Так /  Да,Ні / Нет
1/14/2019 19:50:01,Fortran,Так/Да,C,,Java,Java,,,Java,,,,,Так /  Да,Ні / Нет
1/14/2019 20:58:50,Pascal/Delphi,Так/Да,TypeScript,,JavaScript,C++,,Ні / Нет,,Книги та документацію // Книги и документацию,3,1,22,Так /  Да,Так  / Да
1/14/2019 21:51:46,Java,Так/Да,Python,,"JavaScript, PL-SQL",Go,"JavaScript, Python",Так / Да,Go,Книги та документацію // Книги и документацию,3,3.5,24,Так /  Да,Так  / Да
1/14/2019 21:55:23,Pascal/Delphi,Так/Да,JavaScript,,,JavaScript,JavaScript,Так / Да,Haskell,Онлайн-курси // Онлайн-курсы,10,5,37,Ні / Нет,Не пам'ятаю /  Не помню
1/14/2019 22:13:00,JavaScript,Ні/Нет,,JavaScript,,TypeScript,JavaScript,Так / Да,,Онлайн-курси // Онлайн-курсы,,,,Так /  Да,Ні / Нет
1/14/2019 22:49:03,Pascal/Delphi,Так/Да,Python,,"C, R",Go,"Python, C",Так / Да,Go,Онлайн-курси // Онлайн-курсы,0,0,20,Так /  Да,Ні / Нет
1/14/2019 23:09:01,C++,Так/Да,Python,,"Unix Shell, Java",Python,,Так / Да,Scala,Онлайн-курси // Онлайн-курсы,3,2,20,Так /  Да,Так  / Да
1/14/2019 23:23:29,C,Ні/Нет,,"PHP, Python","JavaScript, PHP",PHP,"JavaScript, PHP",Так / Да,JavaScript,Книги та документацію // Книги и документацию,0,1,32,Так /  Да,Так  / Да
1/15/2019 1:03:38,C++,Так/Да,C++,,"Python, C",Rust,"C++, Rust",Так / Да,Kotlin,Книги та документацію // Книги и документацию,12,8,33,Так /  Да,Ні / Нет
1/15/2019 2:01:30,Python,Так/Да,JavaScript,,"PHP, Python",Python,"JavaScript, PHP",Так / Да,Haskell,Книги та документацію // Книги и документацию,3,2,33,Так /  Да,Ні / Нет
1/15/2019 7:34:55,JavaScript,Так/Да,JavaScript,,"JavaScript, PHP, TypeScript",JavaScript,"JavaScript, PHP",Так / Да,Go,Книги та документацію // Книги и документацию,3,2,23,Так /  Да,Ні / Нет
1/15/2019 7:56:30,Java,Так/Да,Java,,"JavaScript, Unix Shell",Java,,Так / Да,Python,Офлайн-курси // Офлайн-курсы,3,2,26,Так /  Да,Ні / Нет
